SITE ID,datetime,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30,t+31,t+32,t+33,t+34,t+35,t+36,t+37,t+38,t+39,t+40,t+41,t+42,t+43,t+44,t+45,t+46,t+47,t+48,t+49,t+50,t+51,t+52,t+53,t+54,t+55,t+56,t+57,t+58,t+59,t+60,t+61,t+62,t+63,t+64,t+65,t+66,t+67,t+68,t+69,t+70,t+71,t+72
EPA001,2021-03-27 08:00:00,21.0,19.0,30.0,33.0,35.0,36.0,29.0,30.0,34.0,36.0,36.0,27.0,28.0,24.0,25.0,23.0,23.0,21.0,21.0,16.0,17.0,17.0,25.0,23.0,22.0,21.0,22.0,22.0,23.0,27.0,29.0,25.0,27.0,27.0,22.0,29.0,28.0,21.0,26.0,23.0,23.0,24.0,26.0,32.0,32.0,33.0,27.0,20.0,31.0,30.0,29.0,31.0,30.0,30.0,31.0,32.0,33.5,35.0,36.0,35.0,25.0,18.0,20.0,24.0,22.0,24.0,41.0,42.0,35.0,32.0,32.0,29.0
EPA002,2021-03-27 08:00:00,29.0,32.0,38.0,22.0,23.0,24.0,33.0,31.0,31.0,33.0,40.0,33.0,33.0,31.0,26.0,27.0,29.0,22.0,24.0,23.0,23.0,22.0,24.0,32.0,24.0,28.0,30.0,24.0,19.0,18.0,18.0,25.0,31.0,36.0,36.0,33.0,31.0,39.0,33.0,30.0,30.0,41.0,32.0,33.0,37.0,36.0,47.0,33.0,31.0,40.0,33.0,29.0,27.0,27.0,28.0,29.0,31.0,43.0,48.0,39.0,42.0,40.0,37.0,30.0,55.0,55.0,61.0,52.0,56.0,58.0,41.0,45.0
EPA003,2021-03-27 08:00:00,19.0,23.0,29.0,43.0,44.0,28.0,27.0,28.0,26.0,26.0,24.0,21.0,26.0,24.0,22.0,21.0,21.0,18.0,13.0,15.0,21.0,24.0,26.0,18.0,22.0,23.0,23.0,23.0,27.0,23.0,25.0,28.0,22.0,21.0,24.0,21.0,25.0,28.0,28.0,27.0,19.0,12.0,16.0,15.0,17.0,21.0,19.0,29.0,36.0,35.0,42.0,32.0,36.0,31.0,28.0,29.0,29.0,31.0,22.0,21.0,18.0,19.0,19.0,22.0,17.0,14.0,12.0,15.0,15.0,21.0,24.0,31.0
EPA004,2021-03-27 08:00:00,49.0,31.0,17.0,15.0,19.0,21.0,21.0,21.0,29.0,37.0,32.0,31.0,23.0,21.0,20.0,18.0,20.0,17.0,17.0,12.0,14.0,18.0,20.0,20.0,19.0,20.0,31.0,23.0,23.0,22.0,24.0,26.0,21.0,20.0,25.0,24.0,25.0,33.0,30.0,36.0,33.0,37.0,33.0,29.0,28.0,28.0,27.0,30.0,33.0,34.0,33.5,33.0,48.0,53.0,47.0,32.0,28.0,31.0,38.0,56.0,49.0,64.0,55.0,45.0,43.0,40.0,40.0,33.0,32.0,39.0,39.0,44.0
EPA005,2021-03-27 08:00:00,50.0,24.0,17.0,21.0,20.0,22.0,25.0,22.0,28.0,27.0,28.0,32.0,34.0,35.0,29.0,35.0,27.0,30.0,26.0,28.0,22.0,25.0,32.0,40.0,35.0,33.0,38.0,22.0,15.0,20.0,15.0,26.0,22.0,20.0,16.0,22.0,22.0,29.0,36.0,41.0,35.0,35.0,38.0,39.0,34.0,30.0,26.0,36.0,36.0,42.0,48.0,57.0,53.0,48.0,51.0,44.0,50.0,55.0,56.0,57.0,57.0,65.0,63.0,60.0,60.0,56.0,53.0,47.0,52.0,48.0,50.0,40.0
EPA006,2021-03-27 08:00:00,56.0,32.0,17.0,18.0,21.0,21.0,25.0,24.0,29.0,28.0,40.0,27.0,36.0,28.0,35.0,35.0,39.0,31.0,34.0,34.0,32.0,32.0,36.0,36.0,29.0,32.0,26.0,24.0,17.0,16.0,23.0,23.0,27.0,31.0,25.0,30.0,27.0,27.0,24.0,28.0,28.0,28.0,34.0,43.0,40.0,31.0,30.0,35.0,40.0,53.0,48.0,51.0,47.0,41.0,47.0,37.0,40.0,45.0,48.0,57.0,65.0,63.0,47.0,54.0,59.0,61.0,53.0,56.0,50.0,48.0,39.0,36.0
EPA007,2021-03-27 08:00:00,54.0,19.0,17.0,22.0,15.0,22.0,18.0,26.0,28.0,35.0,37.0,32.0,29.0,33.0,33.0,32.0,32.0,28.0,27.0,27.0,23.0,23.0,26.0,37.0,27.0,24.0,22.0,18.0,18.0,16.0,22.0,14.0,24.0,28.0,34.0,29.0,31.0,27.0,28.0,26.0,27.0,23.0,28.0,44.0,40.0,34.0,38.0,42.0,43.0,42.0,44.0,38.0,43.0,43.0,40.0,39.0,46.0,52.0,53.0,50.0,46.0,51.0,50.0,50.0,48.0,51.0,56.0,58.0,57.0,56.0,53.0,42.0
EPA008,2021-03-27 08:00:00,59.0,47.0,21.0,27.0,22.0,23.0,27.0,23.0,28.0,32.0,22.0,21.0,26.0,27.0,27.0,22.0,21.0,22.0,19.0,19.0,20.0,25.0,23.0,27.0,30.0,29.0,22.0,21.0,27.0,24.0,28.0,23.0,25.0,28.0,31.0,27.0,30.0,27.0,34.0,29.0,29.0,34.0,33.0,40.0,40.0,38.0,41.0,50.0,45.0,51.0,43.0,39.0,39.0,53.0,45.0,41.0,36.0,41.0,42.0,42.0,42.0,42.0,49.0,46.0,50.0,53.0,57.0,53.0,48.0,42.0,45.0,42.0
EPA009,2021-03-27 08:00:00,32.0,24.0,19.0,15.0,14.0,9.0,16.0,18.0,16.0,21.0,21.0,18.0,18.0,22.0,21.0,29.0,21.0,22.0,31.0,33.0,27.0,32.0,17.0,15.0,12.0,26.0,14.0,18.0,14.0,13.0,11.0,22.0,15.0,14.0,29.0,24.0,34.0,33.0,40.0,38.0,31.0,28.0,22.0,31.0,40.0,32.0,27.0,36.0,43.0,42.0,32.0,35.0,30.0,26.0,30.0,30.0,38.0,38.0,39.0,41.0,45.0,45.0,46.0,42.0,41.0,34.0,24.0,19.0,18.0,18.0,26.0,24.0
EPA010,2021-03-27 08:00:00,49.0,53.0,45.0,31.0,20.0,15.0,16.0,16.0,21.0,21.0,20.0,21.0,18.0,20.0,23.0,18.0,25.0,22.0,20.0,21.0,22.0,25.0,21.0,21.0,18.0,22.0,21.0,25.0,24.0,20.0,18.0,20.0,25.0,22.0,25.0,29.0,22.0,23.0,24.0,29.0,16.0,23.0,28.0,32.0,28.0,31.0,40.0,40.0,39.0,27.0,27.0,36.0,40.0,27.0,29.0,27.0,22.0,28.0,33.0,30.0,26.0,31.0,32.0,36.0,36.0,34.0,48.0,38.0,32.0,43.0,48.0,40.0
