SITE ID,datetime,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30,t+31,t+32,t+33,t+34,t+35,t+36,t+37,t+38,t+39,t+40,t+41,t+42,t+43,t+44,t+45,t+46,t+47,t+48,t+49,t+50,t+51,t+52,t+53,t+54,t+55,t+56,t+57,t+58,t+59,t+60,t+61,t+62,t+63,t+64,t+65,t+66,t+67,t+68,t+69,t+70,t+71,t+72
EPA001,2019-06-14 08:00:00,5.0,5.0,4.0,2.0,5.0,8.0,6.0,8.0,8.0,9.0,7.0,7.0,6.0,6.0,7.0,5.0,6.0,9.0,5.0,7.0,11.0,7.0,6.0,9.0,14.0,15.0,15.0,18.0,21.0,23.0,25.0,23.0,24.0,24.0,25.0,21.0,18.0,20.0,17.0,15.0,14.0,14.0,17.0,16.0,17.0,16.0,15.0,18.0,16.0,16.0,13.0,14.0,10.0,11.0,12.0,10.0,12.0,10.0,11.0,9.0,9.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,10.0,10.0,15.0,20.0
EPA002,2019-06-14 08:00:00,3.0,2.0,4.0,8.0,8.0,6.0,11.0,10.0,4.0,5.0,11.0,10.0,5.0,5.0,10.0,10.0,8.0,8.0,8.0,7.0,6.0,8.0,11.0,12.0,10.0,17.0,20.0,19.0,20.0,23.0,25.0,26.0,24.0,19.0,21.0,23.0,21.0,21.0,20.0,23.0,26.0,22.0,20.0,19.0,17.0,19.0,20.0,18.0,18.0,17.0,23.0,20.0,15.0,16.0,14.0,14.0,17.0,14.0,10.0,11.0,9.0,9.0,15.0,13.0,8.0,8.0,10.0,12.0,15.0,11.0,14.0,22.0
EPA003,2019-06-14 08:00:00,2.0,5.0,5.0,4.0,6.0,7.0,11.0,11.0,7.0,6.0,5.0,10.0,11.0,7.0,6.0,6.0,7.0,9.0,7.0,4.0,4.0,6.0,7.0,10.0,15.0,16.0,15.0,16.0,20.0,24.0,24.0,24.0,24.0,21.0,19.0,20.0,20.0,20.0,17.0,13.0,14.0,12.0,12.0,13.0,11.0,11.0,11.0,12.0,14.0,13.0,13.0,13.0,11.0,8.0,7.0,11.0,11.0,7.0,7.0,8.0,6.0,7.0,5.0,3.0,2.0,4.0,7.0,11.0,10.0,11.0,15.0,13.0
EPA004,2019-06-14 08:00:00,1.0,3.0,8.0,4.0,5.0,10.0,10.0,10.0,9.0,9.0,11.0,12.0,9.0,5.0,7.0,7.0,7.0,4.0,2.0,3.0,4.0,7.0,10.0,12.0,13.0,18.0,21.0,19.0,15.0,20.0,28.0,26.0,22.0,22.0,23.0,22.0,23.0,24.0,22.0,21.0,20.0,19.0,16.0,11.0,8.0,11.0,16.0,16.0,16.0,18.0,17.0,16.0,15.0,17.0,15.0,14.0,12.0,9.0,9.0,14.0,15.0,13.0,12.0,10.0,10.0,8.0,6.0,7.0,13.0,12.0,12.0,14.0
EPA005,2019-06-14 08:00:00,8.0,12.0,9.0,9.0,7.0,10.0,9.0,13.0,11.0,10.0,12.0,8.0,7.0,8.0,11.0,6.0,4.0,8.0,8.0,6.0,8.0,8.0,9.0,9.0,8.0,14.0,18.0,16.0,17.0,19.0,21.0,24.0,24.0,25.0,26.0,25.0,23.0,19.0,18.0,20.0,19.0,17.0,19.0,20.0,13.0,11.0,11.0,9.0,11.0,15.0,18.0,17.0,14.0,13.0,18.0,19.0,19.0,19.0,15.0,11.0,13.0,16.0,17.0,16.0,21.0,23.0,18.0,12.0,16.0,20.0,18.0,20.0
EPA006,2019-06-14 08:00:00,8.0,9.0,4.0,7.0,13.0,15.0,13.0,12.0,13.0,15.0,16.0,14.0,10.0,11.0,12.0,12.0,13.0,7.0,4.0,7.0,9.0,10.0,12.0,10.0,11.0,16.0,17.0,19.0,20.0,21.0,26.0,27.0,26.0,26.0,27.0,32.0,30.0,25.0,25.0,24.0,22.0,23.0,21.0,20.0,21.0,18.0,16.0,16.0,16.0,16.0,14.0,15.0,16.0,16.0,19.0,21.0,18.0,17.0,17.0,17.0,17.0,18.0,17.0,14.0,13.0,14.0,17.0,19.0,20.0,19.0,17.0,19.0
EPA007,2019-06-14 08:00:00,6.0,6.0,5.0,6.0,5.0,5.0,6.0,7.0,9.0,9.0,7.0,7.0,9.0,9.0,10.0,15.0,11.0,8.0,6.0,6.0,6.0,7.0,11.0,9.0,5.0,8.0,12.0,15.0,15.0,15.0,16.0,18.0,23.0,22.0,20.0,21.0,22.0,19.0,18.0,19.0,20.0,19.0,16.0,13.0,15.0,17.0,15.0,13.0,13.0,12.0,15.0,15.0,13.0,13.0,13.0,13.0,15.0,14.0,15.0,12.0,10.0,12.0,9.0,11.0,13.0,10.0,9.0,12.0,15.0,15.0,13.0,15.0
EPA008,2019-06-14 08:00:00,4.0,3.0,2.0,5.0,5.0,1.0,3.0,9.0,7.0,2.0,6.0,7.0,7.0,9.0,5.0,5.0,7.0,6.0,8.0,7.0,5.0,6.0,10.0,10.0,6.0,6.0,9.0,14.0,15.0,17.0,17.0,16.0,17.0,19.0,20.0,22.0,21.0,19.0,17.0,17.0,16.0,11.0,11.0,12.0,11.0,13.0,14.0,10.0,10.0,12.0,10.0,10.0,13.0,16.0,13.0,11.0,12.0,9.0,9.0,10.0,6.0,7.0,4.0,3.0,6.0,8.0,6.0,3.0,5.0,8.0,10.0,12.0
EPA009,2019-06-14 08:00:00,1.0,1.0,3.0,4.0,2.0,1.0,2.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,6.0,9.0,8.0,5.0,6.0,4.0,3.0,6.0,5.0,2.0,4.0,9.0,9.0,12.0,15.0,15.0,19.0,20.0,19.0,22.0,23.0,23.0,23.0,21.0,20.0,20.0,19.0,20.0,19.0,15.0,14.0,15.0,14.0,12.0,10.0,12.0,14.0,15.0,16.0,15.0,16.0,11.0,10.0,11.0,8.0,11.0,13.0,11.0,13.0,11.0,9.0,8.0,12.0,12.0,8.0,10.0,12.0,14.0
EPA010,2019-06-14 08:00:00,3.0,4.0,7.0,10.0,11.0,7.0,7.0,7.0,7.0,10.0,11.0,9.0,8.0,9.0,9.0,8.0,7.0,8.0,12.0,12.0,12.0,11.0,11.0,14.0,14.0,13.0,17.0,17.0,16.0,20.0,18.0,16.0,16.0,14.0,13.0,15.0,15.0,17.0,21.0,17.0,19.0,21.0,16.0,16.0,16.0,16.0,16.0,15.0,13.0,12.0,15.0,12.0,11.0,12.0,12.0,12.0,8.0,7.0,9.0,7.0,7.0,6.0,4.0,7.0,6.0,6.0,10.0,9.0,10.0,12.0,11.0,18.0
EPA011,2019-06-14 08:00:00,2.0,7.0,1.0,4.0,8.0,5.0,11.0,3.0,16.0,8.0,10.0,2.0,6.0,14.0,9.0,5.0,3.0,5.0,11.0,6.0,11.0,8.0,6.0,6.0,15.0,14.0,7.0,5.0,22.0,43.0,32.0,31.0,16.0,31.0,24.0,19.0,11.0,12.0,20.0,23.0,20.0,19.0,18.0,19.0,18.0,13.0,13.0,5.0,19.0,10.0,19.0,8.0,17.0,8.0,11.0,13.0,13.0,6.0,3.0,12.0,18.0,11.0,8.0,3.0,4.0,1.0,4.0,7.0,11.0,9.0,19.0,18.0
EPA012,2019-06-14 08:00:00,7.0,1.0,5.0,5.0,12.0,4.0,9.0,10.0,14.0,10.0,1.0,7.0,7.0,17.0,13.0,9.0,19.0,14.0,19.0,6.0,9.0,7.0,9.0,11.0,16.0,25.0,27.0,22.0,16.0,21.0,31.0,34.0,33.0,28.0,25.0,26.0,21.0,23.0,20.0,24.0,23.0,21.0,21.0,22.0,17.0,16.0,16.0,16.0,15.0,14.0,16.0,21.0,22.0,26.0,21.0,20.0,23.0,22.0,18.0,14.0,9.0,11.0,8.0,13.0,14.0,12.0,12.0,5.0,8.0,7.0,11.0,13.0
EPA013,2019-06-14 08:00:00,6.0,6.0,6.0,6.0,6.0,9.0,7.0,8.0,6.0,8.0,11.0,8.0,11.0,13.0,17.0,16.0,6.0,4.0,1.0,1.0,1.0,4.0,10.0,10.16666667,10.33333333,10.5,10.66666667,10.83333333,11.0,11.16666667,11.33333333,11.5,11.66666667,11.83333333,12.0,12.16666667,12.33333333,12.5,12.66666667,12.83333333,13.0,13.16666667,13.33333333,13.5,13.66666667,13.83333333,14.0,14.16666667,14.33333333,14.5,14.66666667,14.83333333,15.0,15.16666667,15.33333333,15.5,15.66666667,15.83333333,16.0,16.0,17.0,10.0,7.0,6.0,14.0,13.0,13.0,5.0,9.0,7.0,11.0,13.0
EPA014,2019-06-14 08:00:00,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
EPA015,2019-06-14 08:00:00,13.0,20.0,13.0,13.0,14.0,20.0,18.0,14.0,14.0,12.0,15.0,13.0,17.0,18.0,14.0,13.0,6.0,7.0,5.0,11.0,9.0,11.0,7.0,7.0,7.0,6.0,8.0,13.0,23.0,26.0,27.0,23.0,21.0,17.0,18.0,24.0,30.0,24.0,26.0,21.0,26.0,29.0,26.0,18.0,17.0,19.0,22.0,13.0,15.0,15.0,15.0,10.0,11.0,12.0,14.0,11.0,14.0,17.0,17.0,23.0,16.0,17.0,8.0,8.0,11.0,11.0,18.0,10.0,5.0,2.0,15.0,19.0
EPA017,2019-06-14 08:00:00,6.0,4.0,2.0,1.0,6.0,6.0,6.0,1.0,4.0,4.0,10.0,9.0,18.0,13.0,9.0,2.0,5.0,9.0,11.0,6.0,10.0,16.0,20.0,14.0,11.0,13.0,15.0,19.0,17.0,26.0,24.0,28.0,23.0,24.0,29.0,25.0,30.0,18.0,25.0,15.0,22.0,19.0,21.0,22.0,19.0,20.0,13.0,17.0,11.0,16.0,13.0,24.0,21.0,26.0,24.0,25.0,17.0,13.0,14.0,19.0,21.0,25.0,16.0,10.0,9.0,12.0,20.0,15.0,19.0,13.0,14.0,22.0
EPA018,2019-06-14 08:00:00,5.0,7.0,7.0,7.0,5.0,9.0,4.0,3.0,4.0,7.0,7.0,7.0,6.0,11.0,8.0,12.0,11.0,8.0,7.0,5.0,14.0,12.0,11.0,9.0,10.0,11.0,17.0,17.0,20.0,16.0,16.0,21.0,24.0,30.0,26.0,28.0,26.0,28.0,20.0,23.0,23.0,29.0,26.0,23.0,17.0,23.0,20.0,29.0,17.0,18.0,14.0,19.0,21.0,18.0,20.0,14.0,15.0,11.0,12.0,20.0,17.0,22.0,15.0,24.0,17.0,21.0,20.0,23.0,22.0,20.0,24.0,25.0
EPA019,2019-06-14 08:00:00,7.0,5.0,7.0,7.0,5.0,5.0,5.0,5.0,9.0,10.0,15.0,12.0,14.0,9.0,5.0,9.0,10.0,8.0,8.0,11.0,11.0,12.0,10.0,10.0,8.0,14.0,21.0,19.0,24.0,23.0,26.0,28.0,28.0,26.0,35.0,24.0,30.0,28.0,27.0,24.0,28.0,25.0,24.0,25.0,27.0,29.0,21.0,22.0,23.0,18.0,29.0,28.0,22.0,23.0,19.0,11.0,12.0,13.0,24.0,22.0,25.0,24.0,29.0,22.0,28.0,29.0,28.0,26.0,24.66666667,23.33333333,22.0,20.0
EPA020,2019-06-14 08:00:00,6.0,9.0,8.0,13.0,8.0,11.0,5.0,9.0,4.0,9.0,10.0,11.0,9.0,6.0,8.0,4.0,6.0,11.0,11.0,10.0,3.0,11.0,9.0,11.0,8.0,16.0,14.0,19.0,16.0,19.0,17.0,19.0,21.0,19.0,18.0,19.0,24.0,22.0,28.0,35.0,28.0,27.0,13.0,26.0,19.0,28.0,24.0,18.0,14.0,24.0,21.0,27.0,20.0,29.0,25.0,20.0,18.0,19.0,30.0,29.0,28.0,20.0,27.0,28.0,30.0,24.0,26.0,17.0,20.0,16.0,32.0,32.0
EPA021,2019-06-14 08:00:00,8.0,3.0,7.0,4.0,7.0,1.0,3.0,8.0,10.0,9.0,12.0,19.0,20.0,19.0,12.0,10.0,1.0,3.0,7.0,7.0,3.0,10.0,9.0,14.0,10.0,9.0,10.0,12.0,19.0,29.0,28.0,26.0,22.0,20.0,27.0,26.0,29.0,26.0,23.0,26.0,21.0,17.0,17.0,24.0,29.0,24.0,14.0,10.0,14.0,14.0,13.0,15.0,28.0,35.0,34.0,26.0,22.0,17.0,20.0,32.0,33.0,28.0,14.0,19.0,19.0,14.0,16.0,20.0,19.0,10.0,14.0,24.0
EPA022,2019-06-14 08:00:00,2.058823529,1.941176471,1.823529412,1.705882353,1.588235294,1.470588235,1.352941176,1.235294118,1.117647059,1.0,1.0,2.0,2.7,3.4,4.1,4.8,5.5,6.2,6.9,7.6,8.3,9.0,9.7,10.4,11.1,11.8,12.5,13.2,13.9,14.6,15.3,16.0,13.0,19.0,25.0,25.0,25.0,26.0,28.0,27.0,28.0,25.0,20.0,23.0,17.0,9.0,15.0,21.0,26.0,28.0,28.0,27.0,22.0,23.0,26.0,25.0,19.0,16.0,15.0,16.0,20.0,26.0,27.0,29.0,25.0,25.0,28.0,18.0,13.0,19.0,25.0,21.0
EPA023,2019-06-14 08:00:00,8.428355958,8.435897436,8.443438914,8.450980392,8.45852187,8.466063348,8.473604827,8.481146305,8.488687783,8.496229261,8.503770739,8.511312217,8.518853695,8.526395173,8.533936652,8.54147813,8.549019608,8.556561086,8.564102564,8.571644042,8.57918552,8.586726998,8.594268477,8.601809955,8.609351433,8.616892911,8.624434389,8.631975867,8.639517345,8.647058824,8.654600302,8.66214178,8.669683258,8.677224736,8.684766214,8.692307692,8.69984917,8.707390649,8.714932127,8.722473605,8.730015083,8.737556561,8.745098039,8.752639517,8.760180995,8.767722474,8.775263952,8.78280543,8.790346908,8.797888386,8.805429864,8.812971342,8.820512821,8.828054299,8.835595777,8.843137255,8.850678733,8.858220211,8.865761689,8.873303167,8.880844646,8.888386124,8.895927602,8.90346908,8.911010558,8.918552036,8.926093514,8.933634992,8.941176471,8.948717949,8.956259427,8.963800905
EPA024,2019-06-14 08:00:00,6.0,5.0,3.0,3.0,5.0,8.0,10.0,10.0,8.0,11.0,14.0,13.0,5.0,9.0,16.0,13.0,12.0,6.0,5.0,13.0,9.0,6.0,9.0,13.0,18.0,19.0,20.0,23.0,23.0,23.0,23.0,25.0,26.0,24.0,24.0,24.0,26.0,30.0,29.0,26.0,29.0,31.0,24.0,22.0,20.0,19.0,16.0,21.0,27.0,29.0,29.0,30.0,28.0,28.0,29.0,24.0,18.0,14.0,13.0,19.0,27.0,29.0,25.0,22.0,22.0,24.0,20.0,15.0,15.0,17.0,19.0,21.0
EPA025,2019-06-14 08:00:00,9.0,8.0,3.0,1.0,1.0,3.0,9.0,10.0,9.0,9.0,12.0,16.0,15.0,13.0,14.0,14.0,13.0,9.0,5.0,4.0,6.0,9.0,9.0,7.0,7.0,11.0,15.0,13.0,14.0,21.0,21.0,21.0,24.0,23.0,25.0,25.0,25.0,26.0,24.0,27.0,27.0,23.0,21.0,16.0,13.0,11.0,13.0,20.0,26.0,31.0,32.0,34.0,36.0,33.0,29.0,21.0,15.0,17.0,17.0,22.0,32.0,29.0,27.0,24.0,22.0,21.0,21.0,18.0,18.0,24.0,25.0,19.0
EPA026,2019-06-14 08:00:00,5.0,5.0,4.0,4.0,7.0,7.0,11.0,14.0,10.0,11.0,17.0,13.0,12.0,16.0,15.0,15.0,15.0,15.0,8.0,9.0,13.0,11.0,17.0,17.0,11.0,12.0,15.0,21.0,28.0,30.0,29.0,28.0,26.0,23.0,25.0,28.0,28.0,31.0,29.0,29.0,33.0,29.0,23.0,18.0,17.0,12.0,15.0,20.0,28.0,35.0,36.0,39.0,41.0,39.0,30.0,23.0,21.0,31.0,39.0,35.0,23.0,19.0,24.0,19.0,14.0,12.0,15.0,14.0,10.0,11.0,17.0,21.0
EPA027,2019-06-14 08:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,8.0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,3.0,6.0,13.0,12.0,16.0,18.0,16.0,16.0,13.0,16.0,18.0,17.0,13.0,8.0,9.0,9.0,8.0,6.0,3.0,1.0,2.0,6.0,6.0,14.0,27.0,35.0,38.0,34.0,30.0,26.0,16.0,17.0,25.0,21.0,15.0,13.0,9.0,8.0,5.0,5.0,4.0,2.0,4.0,5.0,2.0,1.0
