SITE ID,datetime,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30,t+31,t+32,t+33,t+34,t+35,t+36,t+37,t+38,t+39,t+40,t+41,t+42,t+43,t+44,t+45,t+46,t+47,t+48,t+49,t+50,t+51,t+52,t+53,t+54,t+55,t+56,t+57,t+58,t+59,t+60,t+61,t+62,t+63,t+64,t+65,t+66,t+67,t+68,t+69,t+70,t+71,t+72
EPA001,2019-09-03 08:00:00,5.0,2.0,2.0,4.0,2.0,4.0,5.0,1.0,2.0,2.0,4.0,5.0,4.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,6.0,7.0,7.0,6.0,5.0,5.0,1.0,1.0,5.0,5.0,2.0,2.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,6.0,7.0,2.0,4.0,1.0,5.0,4.0,5.0,3.0,1.0,5.0,4.0,6.0,6.0,6.0,1.0,1.0,1.0,2.5,4.0,4.0,4.0,6.0,2.0,4.0,6.0,9.0
EPA002,2019-09-03 08:00:00,16.40540541,16.37837838,16.35135135,16.32432432,16.2972973,16.27027027,16.24324324,16.21621622,16.18918919,16.16216216,16.13513514,16.10810811,16.08108108,16.05405405,16.02702703,16.0,15.97297297,15.94594595,15.91891892,15.89189189,15.86486486,15.83783784,15.81081081,15.78378378,15.75675676,15.72972973,15.7027027,15.67567568,15.64864865,15.62162162,15.59459459,15.56756757,15.54054054,15.51351351,15.48648649,15.45945946,15.43243243,15.40540541,15.37837838,15.35135135,15.32432432,15.2972973,15.27027027,15.24324324,15.21621622,15.18918919,15.16216216,15.13513514,15.10810811,15.08108108,15.05405405,15.02702703,15.0,12.2,9.4,6.6,3.8,1.0,3.0,6.0,5.0,1.0,1.0,5.0,6.0,7.0,7.0,1.0,1.0,1.0,4.0,8.0
EPA003,2019-09-03 08:00:00,2.0,3.0,5.0,7.0,5.0,4.0,7.0,6.0,5.0,6.0,6.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,6.0,5.0,6.0,4.0,4.0,7.0,5.0,4.0,3.0,2.0,5.0,5.0,5.0,3.0,2.0,8.0,7.0,2.0,5.0,7.0,3.0,2.0,2.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,6.0,6.0,5.0,4.0,6.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,6.0,8.0
EPA004,2019-09-03 08:00:00,12.0,9.0,6.0,6.0,5.0,3.0,1.0,6.0,7.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,5.0,4.0,5.0,6.0,3.0,1.0,4.0,5.0,7.0,8.0,13.0,10.0,1.0,1.0,2.0,7.0,7.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,9.0,20.0,13.0,5.0,5.0,5.0,8.0,6.0,5.0,2.0,3.0,4.0,3.0,3.0,1.0,5.0,6.0,3.0,6.0,8.0,1.0,1.0,4.0,5.0,1.0
EPA005,2019-09-03 08:00:00,7.0,7.0,6.0,4.0,6.0,11.0,9.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,1.0,4.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,1.0,4.0,4.0,3.0,1.0,5.0,7.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,7.0,5.0,3.0,2.5,2.0,7.0,10.0,5.0,3.0,7.0,11.0,4.0,4.0,7.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0
EPA006,2019-09-03 08:00:00,11.0,9.0,5.0,4.0,7.0,8.0,7.0,3.0,4.0,5.0,5.0,9.0,9.0,6.0,4.0,5.0,4.0,5.0,6.0,6.0,4.0,4.0,4.0,5.0,7.0,8.0,9.0,8.0,6.0,4.0,7.0,6.0,2.0,5.0,7.0,5.0,6.0,4.0,3.0,9.0,9.0,7.0,5.0,4.0,5.0,4.0,8.0,9.0,7.0,7.0,7.0,11.0,11.0,10.0,9.0,7.0,9.0,9.0,9.0,7.0,4.0,7.0,7.0,4.0,2.0,1.0,4.0,4.0,1.0,5.0,8.0,5.0
EPA007,2019-09-03 08:00:00,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,6.0,7.0,3.0,3.0,5.0,3.0,3.0,4.0,1.0,2.0,5.0,4.0,9.0,8.0,5.0,9.0,8.0,2.0,1.0,1.0,1.0,5.0,7.0,3.0,1.0,2.0,5.0,5.0,3.0,3.0,7.0,7.0,4.0,5.0,6.0,5.0,5.0,1.0,1.0,6.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,10.0,12.0,6.0,6.0,8.0,4.0,1.0,1.0,2.0,2.0,4.0,5.0
EPA008,2019-09-03 08:00:00,6.0,5.0,2.0,5.0,6.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,6.0,7.0,4.0,1.0,2.0,5.0,6.0,4.0,2.0,4.0,6.0,5.0,5.0,3.0,2.0,7.0,8.0,6.0,6.0,4.0,4.0,6.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,4.0,6.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,5.0,4.0,5.0,7.0,6.0,5.0,6.0,8.0,10.0,5.0,3.0,2.0,4.0,4.0,1.0,3.0,7.0,10.0
EPA009,2019-09-03 08:00:00,3.0,3.0,3.0,4.0,4.0,1.0,3.0,5.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,6.0,6.0,5.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,5.0
EPA010,2019-09-03 08:00:00,11.0,10.0,15.0,15.0,10.0,13.5,17.0,14.0,7.0,5.0,6.0,4.0,2.0,2.0,4.0,7.0,7.0,7.0,10.0,10.0,7.0,6.0,7.0,9.0,7.0,5.0,7.0,9.0,7.0,6.0,6.0,7.0,8.0,7.0,10.0,12.0,9.0,8.0,11.0,12.0,9.0,8.0,7.0,7.0,7.0,7.0,9.0,8.0,9.0,12.0,10.0,7.0,7.0,8.0,12.0,12.0,10.0,7.0,6.0,8.0,11.0,8.0,8.0,11.0,10.0,7.0,5.0,6.0,6.0,10.0,12.0,14.0
