SITE ID,datetime,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30,t+31,t+32,t+33,t+34,t+35,t+36,t+37,t+38,t+39,t+40,t+41,t+42,t+43,t+44,t+45,t+46,t+47,t+48,t+49,t+50,t+51,t+52,t+53,t+54,t+55,t+56,t+57,t+58,t+59,t+60,t+61,t+62,t+63,t+64,t+65,t+66,t+67,t+68,t+69,t+70,t+71,t+72
EPA001,2021-06-02 08:00:00,3.0,4.0,6.0,6.0,7.0,8.0,5.0,5.0,9.0,11.0,10.0,8.0,9.0,8.0,7.0,5.0,5.0,7.0,4.0,5.0,7.0,11.0,9.0,6.0,10.0,11.0,13.0,12.0,10.0,12.0,13.0,17.0,19.0,18.0,14.0,16.0,19.0,20.0,16.0,11.0,9.0,8.0,8.0,8.0,10.0,12.0,8.0,12.0,12.0,10.0,14.0,15.0,11.0,13.0,8.0,4.0,1.0,1.0,8.0,6.0,2.0,8.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,5.0,5.0,4.0
EPA002,2021-06-02 08:00:00,8.0,9.0,8.0,9.0,12.0,10.0,8.0,7.0,11.0,12.0,9.0,7.0,7.0,10.0,13.0,9.0,8.0,11.0,8.0,11.0,9.0,12.0,14.0,11.0,16.0,9.0,10.0,12.0,12.0,11.93617021,11.87234043,11.80851064,11.74468085,11.68085106,11.61702128,11.55319149,11.4893617,11.42553191,11.36170213,11.29787234,11.23404255,11.17021277,11.10638298,11.04255319,10.9787234,10.91489362,10.85106383,10.78723404,10.72340426,10.65957447,10.59574468,10.53191489,10.46808511,10.40425532,10.34042553,10.27659574,10.21276596,10.14893617,10.08510638,10.0212766,9.957446809,9.893617021,9.829787234,9.765957447,9.70212766,9.638297872,9.574468085,9.510638298,9.446808511,9.382978723,9.319148936,9.255319149
EPA003,2021-06-02 08:00:00,6.0,10.0,7.0,3.0,11.0,12.0,8.0,11.0,9.0,10.0,11.0,11.0,10.0,11.0,13.0,10.0,8.0,7.0,7.0,9.0,7.0,8.0,9.0,7.0,8.0,12.0,11.0,15.0,14.0,10.0,17.0,16.0,14.0,14.0,16.0,13.0,15.0,11.0,7.0,18.0,12.0,11.0,10.0,7.0,12.0,12.0,11.0,10.0,11.0,11.0,11.0,16.0,10.0,7.0,4.0,1.0,1.105263158,1.210526316,1.315789474,1.421052632,1.526315789,1.631578947,1.736842105,1.842105263,1.947368421,2.052631579,2.157894737,2.263157895,2.368421053,2.473684211,2.578947368,2.684210526
EPA004,2021-06-02 08:00:00,3.0,3.0,2.0,11.0,15.0,11.0,5.0,3.0,5.0,5.0,6.0,6.0,7.0,5.0,7.0,6.0,3.0,3.0,4.0,3.0,3.0,4.0,6.0,4.0,5.0,5.0,6.0,5.0,6.0,8.0,18.0,23.0,17.0,17.0,17.0,6.0,4.0,16.0,9.0,14.0,15.0,8.0,6.0,11.0,10.0,13.0,15.0,13.0,10.0,13.0,14.0,18.0,6.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,7.0,8.0
EPA005,2021-06-02 08:00:00,6.0,5.0,12.0,15.0,12.0,8.0,12.0,6.0,8.0,14.0,13.0,13.0,10.0,13.0,12.0,10.0,8.0,7.0,9.0,11.0,11.0,11.0,14.0,13.0,11.0,10.0,12.0,16.0,11.0,21.0,22.0,12.0,9.0,13.0,9.0,9.0,6.0,11.0,11.0,6.0,5.0,8.0,13.0,8.0,9.0,9.0,10.0,8.0,14.0,13.96078431,13.92156863,13.88235294,13.84313725,13.80392157,13.76470588,13.7254902,13.68627451,13.64705882,13.60784314,13.56862745,13.52941176,13.49019608,13.45098039,13.41176471,13.37254902,13.33333333,13.29411765,13.25490196,13.21568627,13.17647059,13.1372549,13.09803922
EPA006,2021-06-02 08:00:00,5.0,5.0,10.0,11.0,10.0,7.0,9.0,5.0,8.0,8.0,7.0,8.0,7.0,14.0,11.0,14.0,15.0,10.0,9.0,6.0,3.0,10.0,13.0,12.0,13.0,7.0,11.0,10.0,15.0,17.0,17.0,11.0,10.0,7.0,7.0,7.0,9.0,7.0,3.0,3.0,7.0,6.0,7.0,7.0,8.0,14.0,12.0,9.0,15.0,14.0,15.0,16.0,12.0,9.0,4.0,4.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,8.0,5.0,2.0,4.0,3.0,6.0,5.0,2.0,2.0
EPA007,2021-06-02 08:00:00,9.0,8.0,10.0,10.0,10.0,10.0,11.0,8.0,10.0,12.0,16.0,14.0,14.0,16.0,18.0,10.0,13.0,13.0,15.0,15.0,11.0,9.0,10.0,12.0,9.0,14.0,12.0,14.0,14.0,12.66666667,11.33333333,10.0,7.0,9.0,8.0,7.0,7.0,9.0,9.0,8.0,8.0,7.0,9.0,10.0,12.0,14.0,10.0,12.0,9.0,11.0,17.0,10.0,11.0,11.0,9.0,9.0,7.0,4.0,7.0,5.0,6.0,6.0,4.0,6.0,10.0,7.0,6.0,9.0,7.0,4.0,3.0,4.0
EPA008,2021-06-02 08:00:00,6.0,13.0,20.0,16.0,13.0,8.0,5.0,10.0,10.0,10.0,13.0,9.0,9.0,6.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,9.0,11.0,11.0,11.0,15.0,18.0,18.0,21.0,11.0,10.0,12.0,10.0,6.0,4.0,5.0,4.0,4.0,7.0,6.0,5.0,10.0,9.0,9.0,12.0,16.0,15.0,17.0,15.0,14.0,11.0,8.0,4.0,5.0,5.0,5.0,9.0,7.0,5.0,6.0,4.0,6.0,9.0,6.0,4.0,4.0,5.0,4.0,4.0,3.0
EPA009,2021-06-02 08:00:00,7.0,10.0,13.0,8.0,10.0,7.0,5.0,9.0,17.0,7.0,5.0,2.0,3.0,1.0,12.0,8.0,10.0,7.0,6.0,6.0,4.0,6.0,10.0,7.0,8.0,6.0,14.0,13.0,10.0,5.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,15.0,8.0,2.0,4.0,2.0,9.0,6.0,9.0,9.0,7.0,8.0,6.0,7.0,5.0,3.0,5.0,7.0,4.0,4.0,4.0,1.0,1.0,1.0,6.0,6.0,5.0,6.0,6.0,7.0,4.0,1.0,1.0,6.0
EPA010,2021-06-02 08:00:00,10.0,13.0,13.0,10.0,7.0,6.0,6.0,5.0,12.0,14.0,11.0,13.0,14.0,14.0,10.0,12.0,8.0,8.0,8.0,7.0,6.0,8.0,7.0,10.0,7.0,9.0,12.0,13.0,13.0,16.0,14.0,10.0,10.0,6.0,8.0,5.0,6.0,9.0,10.0,9.5,9.0,7.0,7.0,9.0,10.0,10.0,15.0,6.0,9.0,11.0,10.98969072,10.97938144,10.96907216,10.95876289,10.94845361,10.93814433,10.92783505,10.91752577,10.90721649,10.89690722,10.88659794,10.87628866,10.86597938,10.8556701,10.84536082,10.83505155,10.82474227,10.81443299,10.80412371,10.79381443,10.78350515,10.77319588
