SITE ID,datetime,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30,t+31,t+32,t+33,t+34,t+35,t+36,t+37,t+38,t+39,t+40,t+41,t+42,t+43,t+44,t+45,t+46,t+47,t+48,t+49,t+50,t+51,t+52,t+53,t+54,t+55,t+56,t+57,t+58,t+59,t+60,t+61,t+62,t+63,t+64,t+65,t+66,t+67,t+68,t+69,t+70,t+71,t+72
EPA001,2021-03-23 08:00:00,10.8,10.48,10.16,9.84,9.52,9.2,8.88,8.56,8.24,7.92,7.6,7.28,6.96,6.64,6.32,6.0,11.0,8.0,12.0,14.0,12.0,9.0,12.0,10.0,9.0,8.0,4.0,7.0,11.0,21.0,25.0,27.0,27.0,25.0,28.0,23.0,18.0,15.0,18.0,17.0,15.0,16.0,14.0,16.0,18.0,15.0,18.0,9.0,9.0,12.0,11.0,13.0,13.0,19.0,25.0,20.0,16.0,17.0,13.0,16.0,19.0,14.0,10.0,7.0,11.0,9.0,8.0,11.0,9.0,11.0,12.0,18.0
EPA002,2021-03-23 08:00:00,13.6,13.76,13.92,14.08,14.24,14.4,14.56,14.72,14.88,15.04,15.2,15.36,15.52,15.68,15.84,16.0,12.0,10.0,12.0,9.0,16.0,15.0,12.0,8.0,7.0,6.0,6.0,13.0,22.0,29.0,27.0,31.0,33.0,30.0,28.0,24.0,25.0,18.0,18.0,17.0,19.0,16.0,15.0,18.0,20.0,17.0,24.0,22.0,28.0,12.0,12.0,12.5,13.0,13.0,17.0,19.0,20.0,25.0,23.0,23.0,26.0,17.0,15.0,10.0,12.0,11.0,10.0,10.0,12.0,11.0,12.0,14.0
EPA003,2021-03-23 08:00:00,11.8,11.48,11.16,10.84,10.52,10.2,9.88,9.56,9.24,8.92,8.6,8.28,7.96,7.64,7.32,7.0,7.0,7.0,6.0,7.0,7.0,4.0,3.0,2.0,3.0,2.0,5.0,6.0,7.0,17.0,26.0,27.0,21.0,22.0,21.0,18.0,18.0,15.0,16.0,19.0,16.0,17.0,22.0,17.0,11.0,11.0,12.0,12.0,9.0,8.0,13.0,16.0,18.0,21.0,21.0,16.0,14.0,16.0,15.0,11.0,11.0,9.0,6.0,5.0,5.0,8.0,7.0,7.0,7.0,8.0,5.0,14.0
EPA004,2021-03-23 08:00:00,14.6,14.56,14.52,14.48,14.44,14.4,14.36,14.32,14.28,14.24,14.2,14.16,14.12,14.08,14.04,14.0,17.0,4.0,12.0,18.0,12.0,12.0,11.0,10.0,7.0,10.0,13.0,16.0,21.0,24.0,22.0,17.0,15.0,21.0,21.0,27.0,21.0,19.0,17.0,16.0,18.0,17.0,16.0,21.0,20.0,14.0,16.0,17.0,17.0,9.0,12.0,12.0,15.0,12.0,16.0,17.0,21.0,22.0,17.0,13.0,11.0,13.0,12.0,10.0,11.0,10.0,9.0,8.0,9.0,8.0,7.0,13.0
EPA005,2021-03-23 08:00:00,12.2,12.32,12.44,12.56,12.68,12.8,12.92,13.04,13.16,13.28,13.4,13.52,13.64,13.76,13.88,14.0,17.0,13.0,15.0,17.0,10.0,9.0,10.0,10.0,9.0,8.0,7.0,7.0,17.0,27.0,23.0,21.0,19.0,16.0,23.0,21.0,24.0,17.0,20.0,20.0,21.0,18.0,17.0,14.0,16.0,18.0,19.0,23.0,18.0,12.0,10.0,15.0,12.0,11.0,11.0,13.0,17.0,17.0,20.0,12.0,15.0,6.0,6.0,6.0,7.0,7.0,9.0,8.0,5.0,11.0,12.0,20.0
EPA006,2021-03-23 08:00:00,14.6,14.96,15.32,15.68,16.04,16.4,16.76,17.12,17.48,17.84,18.2,18.56,18.92,19.28,19.64,20.0,15.0,15.0,18.0,18.0,15.0,9.0,9.0,12.0,9.0,7.5,6.0,15.0,26.0,31.0,26.0,26.0,23.0,27.0,26.0,38.0,22.0,29.0,32.0,24.0,24.0,23.0,17.0,17.0,23.0,21.0,23.0,20.0,20.0,12.0,16.0,15.0,16.0,21.0,17.0,19.0,21.0,21.0,20.0,16.0,10.0,10.0,11.0,8.0,13.0,9.0,10.0,7.0,10.0,13.0,13.0,13.0
EPA007,2021-03-23 08:00:00,11.0,10.8,10.6,10.4,10.2,10.0,9.8,9.6,9.4,9.2,9.0,8.8,8.6,8.4,8.2,8.0,20.0,16.0,17.0,19.0,10.0,11.0,15.0,12.0,8.0,6.0,7.0,18.0,25.0,24.0,27.0,29.0,26.0,27.0,29.0,29.0,27.0,23.0,25.0,28.0,26.0,26.0,26.0,24.0,26.0,28.0,22.0,23.0,19.0,21.0,15.5,10.0,12.0,21.0,20.0,19.0,20.0,17.0,16.0,21.0,15.0,13.0,12.0,10.0,8.0,10.0,9.0,12.0,14.0,13.0,14.0,17.0
EPA008,2021-03-23 08:00:00,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,15.0,19.0,17.0,14.0,13.0,8.0,10.0,8.0,6.0,7.0,13.0,21.0,23.0,29.0,29.0,26.0,23.0,23.0,24.0,23.0,31.0,32.0,24.0,21.0,21.0,20.0,19.0,20.0,21.0,28.0,26.0,21.0,23.0,20.5,18.0,17.0,20.0,17.0,22.0,23.0,22.0,17.0,19.0,18.0,11.0,11.0,11.0,10.0,9.0,11.0,9.0,8.0,7.0,15.0,17.0,11.0
EPA009,2021-03-23 08:00:00,15.8,15.88,15.96,16.04,16.12,16.2,16.28,16.36,16.44,16.52,16.6,16.68,16.76,16.84,16.92,17.0,11.0,20.0,6.0,4.0,4.0,6.0,2.0,1.0,8.0,5.0,2.0,5.0,6.0,6.0,7.0,21.0,14.0,13.0,15.0,14.0,21.0,21.0,5.0,19.0,18.0,20.0,22.0,25.0,23.0,22.0,15.0,17.0,8.0,8.0,12.0,12.0,16.0,13.0,23.0,21.0,20.0,15.0,9.0,17.0,13.0,16.0,12.0,19.0,7.0,9.0,18.0,11.0,14.0,13.0,15.0,23.0
EPA010,2021-03-23 08:00:00,9.8,9.48,9.16,8.84,8.52,8.2,7.88,7.56,7.24,6.92,6.6,6.28,5.96,5.64,5.32,5.0,5.0,15.0,11.0,11.0,8.0,7.0,6.0,3.0,4.0,5.0,21.0,21.0,28.0,27.0,27.0,23.0,24.0,21.0,27.0,18.0,18.0,19.0,23.0,22.0,25.0,23.0,21.0,20.0,19.0,21.0,21.0,14.0,13.0,11.0,16.0,14.0,18.0,24.0,18.0,18.0,15.0,12.0,19.0,16.0,13.0,11.0,9.0,13.0,9.0,8.0,7.0,8.0,5.0,10.0,11.0,11.0
