SITE ID,datetime,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30,t+31,t+32,t+33,t+34,t+35,t+36,t+37,t+38,t+39,t+40,t+41,t+42,t+43,t+44,t+45,t+46,t+47,t+48,t+49,t+50,t+51,t+52,t+53,t+54,t+55,t+56,t+57,t+58,t+59,t+60,t+61,t+62,t+63,t+64,t+65,t+66,t+67,t+68,t+69,t+70,t+71,t+72
EPA001,2021-06-08 08:00:00,4.021276596,4.085106383,4.14893617,4.212765957,4.276595745,4.340425532,4.404255319,4.468085106,4.531914894,4.595744681,4.659574468,4.723404255,4.787234043,4.85106383,4.914893617,4.978723404,5.042553191,5.106382979,5.170212766,5.234042553,5.29787234,5.361702128,5.425531915,5.489361702,5.553191489,5.617021277,5.680851064,5.744680851,5.808510638,5.872340426,5.936170213,6.0,6.063829787,6.127659574,6.191489362,6.255319149,6.319148936,6.382978723,6.446808511,6.510638298,6.574468085,6.638297872,6.70212766,6.765957447,6.829787234,6.893617021,6.957446809,7.021276596,7.085106383,7.14893617,7.212765957,7.276595745,7.340425532,7.404255319,7.468085106,7.531914894,7.595744681,7.659574468,7.723404255,7.787234043,7.85106383,7.914893617,7.978723404,8.042553191,8.106382979,8.170212766,8.234042553,8.29787234,8.361702128,8.425531915,8.489361702,8.553191489
EPA002,2021-06-08 08:00:00,6.0,6.0,8.0,16.0,11.0,8.0,7.0,15.0,13.0,13.0,13.0,14.0,18.0,11.0,18.0,14.0,11.0,12.0,11.0,11.0,13.0,16.0,15.0,19.0,8.0,13.0,17.0,22.0,9.0,9.0,10.0,6.0,4.0,4.0,1.0,1.0,2.0,4.0,5.0,3.0,5.0,5.0,4.0,8.0,9.0,8.0,6.0,12.0,8.0,7.0,9.0,9.0,12.0,10.0,7.0,4.0,4.0,3.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,11.0,6.0,4.0,5.0,7.0,6.0
EPA003,2021-06-08 08:00:00,10.36842105,10.47368421,10.57894737,10.68421053,10.78947368,10.89473684,11.0,12.0,8.0,9.0,13.0,12.0,15.0,16.0,10.0,8.0,11.0,13.0,11.0,9.0,10.0,12.0,10.0,12.0,13.0,14.0,15.0,16.0,2.0,2.0,2.0,3.0,1.0,1.0,5.0,6.0,5.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,6.0,6.0,6.0,5.0,7.0,5.0,13.0,11.0,9.0,10.0,9.0,8.0,6.0,6.0,6.0,4.0,4.0,5.0,10.0,3.0,1.0,3.0,4.0,5.0,5.0,5.0,8.0
EPA004,2021-06-08 08:00:00,6.0,5.0,6.0,6.0,5.0,7.0,7.0,11.0,10.0,15.0,12.0,9.0,9.0,10.0,10.0,8.0,7.0,9.0,8.0,9.0,6.0,5.0,9.0,10.0,11.0,7.0,12.0,8.0,12.0,9.0,6.0,5.0,4.0,6.0,4.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,9.0,11.0,11.0,6.0,8.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,13.0,7.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0
EPA005,2021-06-08 08:00:00,10.23529412,10.19607843,10.15686275,10.11764706,10.07843137,10.03921569,10.0,14.0,12.0,11.0,14.0,12.0,20.0,14.0,11.0,13.0,10.0,12.0,8.0,11.0,15.0,13.0,10.0,9.0,8.0,11.0,11.0,9.0,15.0,10.0,13.0,12.0,8.0,12.0,10.0,5.0,3.0,5.0,6.0,8.0,11.0,7.0,5.0,6.0,7.0,11.0,11.0,8.0,7.0,11.0,9.0,11.0,11.0,8.0,15.0,5.0,8.0,8.0,8.0,6.0,6.0,7.0,10.0,10.0,5.0,5.0,6.0,3.0,7.0,6.0,4.0,4.0
EPA006,2021-06-08 08:00:00,5.697368421,5.684210526,5.671052632,5.657894737,5.644736842,5.631578947,5.618421053,5.605263158,5.592105263,5.578947368,5.565789474,5.552631579,5.539473684,5.526315789,5.513157895,5.5,5.486842105,5.473684211,5.460526316,5.447368421,5.434210526,5.421052632,5.407894737,5.394736842,5.381578947,5.368421053,5.355263158,5.342105263,5.328947368,5.315789474,5.302631579,5.289473684,5.276315789,5.263157895,5.25,5.236842105,5.223684211,5.210526316,5.197368421,5.184210526,5.171052632,5.157894737,5.144736842,5.131578947,5.118421053,5.105263158,5.092105263,5.078947368,5.065789474,5.052631579,5.039473684,5.026315789,5.013157895,5.0,5.0,4.0,5.0,5.0,7.0,7.0,5.0,2.0,2.0,2.533333333,3.066666667,3.6,4.133333333,4.666666667,5.2,5.733333333,6.266666667,6.8
EPA007,2021-06-08 08:00:00,3.0,2.0,4.0,8.0,12.0,11.0,9.0,10.0,11.0,14.0,26.0,17.0,17.0,25.0,13.0,16.0,18.0,13.0,15.0,10.0,12.0,14.0,14.0,17.0,11.0,14.0,15.0,19.0,13.0,10.0,11.0,11.0,9.0,11.0,8.0,4.0,6.0,5.0,7.0,12.0,10.0,12.0,9.0,13.0,12.0,13.0,11.0,9.0,11.0,9.0,15.0,12.0,7.0,5.0,5.0,5.0,9.0,10.0,10.0,8.0,8.0,9.0,6.0,2.0,1.0,8.0,12.0,10.0,10.0,9.0,6.0,6.0
EPA008,2021-06-08 08:00:00,6.0,3.0,2.0,7.0,7.0,10.0,9.0,9.0,12.0,15.0,10.0,10.0,17.0,11.0,10.0,10.0,12.0,11.0,12.0,12.0,9.0,10.0,10.0,14.0,14.0,14.0,15.0,15.0,13.0,10.0,7.0,7.0,10.0,7.0,4.0,5.0,4.0,2.0,2.0,7.0,5.0,4.0,5.0,6.0,6.0,8.0,11.0,15.0,9.0,15.0,15.0,18.0,6.0,5.0,4.0,13.0,11.0,10.0,7.0,8.0,7.0,6.0,9.0,6.0,5.0,7.0,8.0,6.0,6.0,10.0,10.0,6.0
EPA009,2021-06-08 08:00:00,6.0,9.0,7.0,6.0,6.0,11.0,7.0,5.0,6.0,6.0,4.0,5.0,7.0,7.0,6.0,10.0,7.0,6.0,10.0,7.0,5.0,6.0,5.0,5.0,8.0,9.0,11.0,12.0,6.0,8.0,10.0,10.0,7.0,3.0,5.0,9.0,6.0,1.0,10.0,12.0,9.0,10.0,9.0,6.0,7.0,5.0,11.0,8.0,7.0,5.0,3.0,1.0,2.0,3.0,1.0,1.0,6.0,7.0,4.0,3.0,7.0,5.0,4.0,7.0,5.0,5.0,8.0,7.0,2.0,2.0,9.0,7.0
EPA010,2021-06-08 08:00:00,10.02061856,10.01030928,10.0,5.0,3.0,7.0,11.0,9.0,9.0,8.0,8.0,6.0,7.0,11.0,11.0,16.0,13.0,9.0,11.0,10.0,13.0,12.0,10.0,11.0,11.0,13.0,11.0,12.0,14.0,16.0,17.0,6.0,8.0,6.0,7.0,6.0,3.0,2.0,2.0,3.0,3.0,7.0,8.0,6.0,7.0,5.0,4.0,8.0,8.0,16.0,9.0,7.0,5.0,3.0,4.0,7.0,15.0,7.0,5.0,5.0,7.0,5.0,6.0,7.0,8.0,5.0,8.0,6.0,6.0,8.0,7.0,6.0
EPA011,2021-06-08 08:00:00,5.0,5.0,4.5,4.0,9.0,14.0,11.0,9.0,8.0,11.0,10.0,12.0,11.0,18.0,14.0,13.0,12.0,14.0,9.0,14.0,14.0,10.0,15.0,19.0,10.0,10.0,15.0,12.0,15.0,8.0,8.0,5.0,2.0,6.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,11.0,9.0,9.0,10.0,7.0,9.0,16.0,14.0,12.0,10.0,9.0,7.0,4.0,1.0,2.0,6.0,8.0,1.0,1.0,6.0,7.0,5.0,6.0,5.0,7.0,7.0,6.0,8.0
EPA012,2021-06-08 08:00:00,12.68085106,12.74468085,12.80851064,12.87234043,12.93617021,13.0,15.0,10.0,11.0,14.0,15.0,9.0,12.0,12.0,11.0,11.0,11.0,11.0,8.0,7.0,9.0,10.0,11.0,13.0,13.0,12.0,16.0,16.0,14.0,11.0,9.0,9.0,9.0,8.0,5.0,2.0,6.0,4.0,3.0,4.0,4.0,4.0,8.0,6.0,3.0,4.0,6.0,12.0,8.0,8.0,12.0,16.0,10.0,8.0,9.0,7.0,8.0,6.0,10.0,7.0,7.0,8.0,5.0,7.0,5.0,2.0,6.0,7.0,5.0,2.0,6.0,11.0
