SITE ID,datetime,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30,t+31,t+32,t+33,t+34,t+35,t+36,t+37,t+38,t+39,t+40,t+41,t+42,t+43,t+44,t+45,t+46,t+47,t+48,t+49,t+50,t+51,t+52,t+53,t+54,t+55,t+56,t+57,t+58,t+59,t+60,t+61,t+62,t+63,t+64,t+65,t+66,t+67,t+68,t+69,t+70,t+71,t+72
EPA001,2021-01-31 08:00:00,1.0,3.0,4.0,4.0,7.0,4.0,3.0,4.0,3.0,5.0,6.0,7.0,12.0,13.0,14.0,14.0,25.0,25.0,26.0,23.0,23.0,16.0,18.0,20.0,7.0,17.0,22.0,17.0,26.0,32.0,33.0,21.0,30.0,30.0,32.0,26.0,28.0,29.0,26.0,29.0,24.0,27.0,26.0,29.0,26.0,29.0,26.0,25.0,24.0,23.0,15.0,22.0,15.0,17.0,36.0,59.0,41.0,40.0,38.0,37.0,35.0,30.0,24.0,21.0,15.0,20.0,18.0,17.0,16.0,20.0,17.0,14.0
EPA002,2021-01-31 08:00:00,12.0,7.0,4.0,4.0,4.0,6.0,4.0,1.0,4.0,17.0,18.0,16.0,10.0,15.0,16.0,20.0,18.0,24.0,21.0,19.0,19.0,22.0,26.0,39.0,27.0,18.0,32.0,25.0,32.0,40.0,35.0,30.0,24.0,31.0,35.0,32.0,30.0,35.0,32.0,34.0,32.0,24.0,31.0,29.0,26.0,28.0,30.0,38.0,37.0,21.0,19.0,18.0,18.0,19.0,28.0,47.0,55.0,43.0,49.0,37.0,35.0,31.0,31.0,23.0,22.0,15.0,19.0,19.0,16.0,17.0,19.0,15.0
EPA003,2021-01-31 08:00:00,7.0,5.0,2.0,3.0,6.0,4.0,7.0,6.0,6.0,13.0,12.0,10.0,11.0,8.0,5.0,9.0,8.0,11.0,10.0,13.0,8.0,7.0,10.0,8.0,12.0,18.0,18.0,20.0,26.0,29.0,38.0,33.0,34.0,32.0,27.0,27.0,31.0,32.0,18.0,17.0,14.0,13.0,16.0,17.0,18.0,17.0,15.0,20.0,25.0,18.0,19.0,19.0,23.0,29.0,45.0,59.0,48.0,44.0,42.0,34.0,39.0,30.0,27.0,20.0,18.0,21.0,19.0,21.0,19.0,18.0,18.0,17.0
EPA004,2021-01-31 08:00:00,10.0,10.0,15.0,10.0,8.0,6.0,6.0,6.0,5.0,7.0,21.0,30.0,25.0,19.0,18.0,11.0,13.0,19.0,27.0,24.0,18.0,15.0,19.0,16.0,24.0,26.0,29.0,32.0,39.0,42.0,33.0,29.0,26.0,31.0,33.0,34.0,34.0,37.0,32.0,20.0,19.0,18.0,15.0,18.0,13.0,12.0,19.0,15.0,25.0,27.0,29.0,17.0,15.0,19.0,24.0,36.0,53.0,44.0,40.0,32.0,33.0,31.0,30.0,21.0,20.0,19.0,11.0,16.0,16.0,14.0,15.0,14.0
EPA005,2021-01-31 08:00:00,19.0,16.0,12.0,9.0,13.0,24.0,28.0,36.0,43.0,50.0,44.0,44.0,46.0,43.0,39.0,42.0,41.0,37.0,35.0,29.0,28.0,36.0,40.0,43.0,40.0,35.0,30.0,35.0,54.0,37.0,35.0,33.0,32.0,43.0,38.0,37.0,43.0,39.0,36.0,41.0,41.0,32.0,32.0,34.0,35.0,33.0,43.0,43.0,32.0,31.0,24.0,20.0,20.0,17.0,28.0,38.0,48.0,47.0,40.0,37.0,38.0,32.0,32.0,27.0,26.0,18.0,17.0,16.0,21.0,15.0,17.0,14.0
EPA006,2021-01-31 08:00:00,18.0,19.0,15.0,10.0,14.0,21.0,15.0,20.0,6.0,23.0,47.0,50.0,47.0,51.0,44.0,43.0,38.0,38.0,39.0,34.0,36.0,32.0,33.0,35.0,35.0,35.0,32.0,46.0,46.0,37.0,35.0,32.0,32.0,30.0,38.0,40.0,33.0,48.0,54.0,51.0,37.0,39.0,40.0,26.0,36.0,28.0,26.0,24.0,29.0,35.0,25.0,19.0,17.0,19.0,27.0,40.0,51.0,49.0,46.0,42.0,38.0,32.0,29.0,27.0,23.0,18.0,18.0,16.0,18.0,17.0,14.0,17.0
EPA007,2021-01-31 08:00:00,12.0,11.0,8.0,6.0,15.0,17.0,18.0,26.0,15.0,21.0,26.0,35.0,33.0,32.0,37.0,34.0,45.0,41.0,42.0,38.0,35.0,29.0,40.0,57.0,47.0,38.5,30.0,40.0,42.0,32.0,34.0,32.0,29.0,37.0,42.0,50.0,49.0,49.0,46.0,37.0,45.0,45.0,41.0,49.0,39.0,33.0,32.0,36.0,39.0,41.0,23.0,17.0,16.0,16.0,18.0,34.0,46.0,49.0,44.0,41.0,38.0,32.0,31.0,23.0,23.0,18.0,21.0,18.0,17.0,20.0,15.0,18.0
EPA008,2021-01-31 08:00:00,12.0,11.0,11.0,11.0,23.0,21.0,31.0,26.0,9.0,14.0,16.0,42.0,40.0,38.0,35.0,32.0,51.0,35.0,40.0,24.0,29.0,35.0,32.0,37.0,41.0,45.0,42.0,51.0,44.0,38.0,27.0,26.0,26.0,35.0,45.0,43.0,49.0,42.0,48.0,44.0,39.0,44.0,34.0,32.0,23.0,24.0,28.0,27.0,36.0,38.0,24.0,18.0,12.0,18.0,25.0,35.0,45.0,40.0,39.0,39.0,29.0,32.0,29.0,24.0,23.0,21.0,16.0,20.0,21.0,17.0,15.0,14.0
EPA009,2021-01-31 08:00:00,29.0,36.0,33.0,33.0,23.0,23.0,19.0,25.0,21.0,25.0,29.0,38.0,39.0,40.0,38.0,49.0,32.0,21.0,27.0,26.0,21.0,26.0,26.0,32.0,31.0,24.0,24.0,46.0,27.0,24.0,23.0,21.0,24.0,30.0,42.0,38.0,38.0,37.0,42.0,43.0,36.0,32.0,28.0,40.0,41.0,47.0,41.0,26.0,26.0,28.0,29.0,21.0,16.0,25.0,37.0,48.0,57.0,51.0,51.0,41.0,49.0,34.0,31.0,25.0,27.0,21.0,20.0,20.0,16.0,18.0,17.0,20.0
EPA010,2021-01-31 08:00:00,11.0,12.0,19.0,33.0,33.0,38.0,39.0,32.0,42.0,43.0,44.0,33.0,30.0,24.0,18.0,17.0,28.0,29.0,36.0,32.0,39.0,28.0,22.0,26.0,32.0,32.0,39.0,37.0,33.0,23.0,18.0,18.0,18.0,24.0,25.0,34.0,33.0,39.0,38.0,29.0,29.0,29.0,34.0,32.0,30.0,31.0,34.0,28.0,25.0,20.0,19.0,16.0,21.0,23.0,37.0,59.0,45.0,44.0,37.0,30.0,32.0,32.0,27.0,25.0,21.0,21.0,18.0,16.0,17.0,10.0,16.0,13.0
