SITE ID,datetime,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30,t+31,t+32,t+33,t+34,t+35,t+36,t+37,t+38,t+39,t+40,t+41,t+42,t+43,t+44,t+45,t+46,t+47,t+48,t+49,t+50,t+51,t+52,t+53,t+54,t+55,t+56,t+57,t+58,t+59,t+60,t+61,t+62,t+63,t+64,t+65,t+66,t+67,t+68,t+69,t+70,t+71,t+72
EPA001,2019-07-27 08:00:00,12.0,13.0,14.0,8.0,7.0,8.0,15.0,11.0,8.0,8.0,9.0,11.0,13.0,12.0,11.0,9.0,5.0,7.0,6.0,8.0,7.0,10.0,12.0,13.0,12.0,17.0,14.0,12.0,13.0,9.0,6.0,6.0,5.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,8.0,5.0,2.0,8.0,5.0,4.0,4.0,8.0,4.0,6.0,7.0,4.0,4.0,6.0,4.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,7.0,7.0,6.0,4.0,2.0
EPA002,2019-07-27 08:00:00,13.0,16.0,20.0,20.0,17.0,17.0,18.0,22.0,23.0,24.0,25.0,22.0,17.0,16.0,16.0,14.0,16.0,13.0,8.0,9.0,5.0,6.0,10.0,13.0,16.0,18.0,21.0,22.0,22.0,17.0,14.0,11.0,8.0,8.0,7.0,6.0,8.0,7.0,4.0,5.0,3.0,4.0,7.0,8.0,9.0,8.0,8.0,11.0,13.0,14.0,15.0,13.0,12.0,15.0,13.0,11.0,10.0,8.0,8.0,7.0,6.0,8.0,10.0,11.0,10.0,8.0,8.0,8.0,8.0,9.0,11.0,10.0
EPA003,2019-07-27 08:00:00,14.63157895,14.64035088,14.64912281,14.65789474,14.66666667,14.6754386,14.68421053,14.69298246,14.70175439,14.71052632,14.71929825,14.72807018,14.73684211,14.74561404,14.75438596,14.76315789,14.77192982,14.78070175,14.78947368,14.79824561,14.80701754,14.81578947,14.8245614,14.83333333,14.84210526,14.85087719,14.85964912,14.86842105,14.87719298,14.88596491,14.89473684,14.90350877,14.9122807,14.92105263,14.92982456,14.93859649,14.94736842,14.95614035,14.96491228,14.97368421,14.98245614,14.99122807,15.0,15.00877193,15.01754386,15.02631579,15.03508772,15.04385965,15.05263158,15.06140351,15.07017544,15.07894737,15.0877193,15.09649123,15.10526316,15.11403509,15.12280702,15.13157895,15.14035088,15.14912281,15.15789474,15.16666667,15.1754386,15.18421053,15.19298246,15.20175439,15.21052632,15.21929825,15.22807018,15.23684211,15.24561404,15.25438596
EPA004,2019-07-27 08:00:00,15.0,12.0,11.0,15.0,19.0,12.0,7.0,10.0,15.0,16.0,12.0,10.0,14.0,15.0,9.0,6.0,10.0,6.0,2.0,1.0,3.0,7.0,6.0,9.0,12.0,14.0,14.0,12.0,16.0,19.0,19.0,11.0,5.0,4.0,3.0,2.0,1.0,1.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,3.0,7.0,13.0,15.0,14.0,15.0,18.0,18.0,17.0,16.1,15.2,14.3,13.4,12.5,11.6,10.7,9.8,8.9,8.0,7.857142857,7.714285714,7.571428571,7.428571429,7.285714286,7.142857143,7.0,6.857142857
EPA005,2019-07-27 08:00:00,15.0,14.0,10.0,15.0,18.0,11.0,11.0,16.0,15.0,15.0,15.0,13.0,12.0,10.0,12.0,17.0,17.0,13.0,11.0,9.0,8.0,8.0,10.0,13.0,14.0,12.0,9.0,13.0,17.0,15.0,18.0,18.0,12.0,6.0,11.0,13.0,7.0,8.0,12.0,12.0,9.0,9.0,8.0,5.0,8.0,11.0,13.0,11.0,8.0,9.0,17.0,24.0,19.0,14.0,16.0,11.0,8.0,10.0,7.0,8.0,21.0,22.0,16.0,15.0,15.0,20.0,26.0,26.0,28.0,31.0,28.0,24.0
EPA006,2019-07-27 08:00:00,14.3,13.75,13.2,12.65,12.1,11.55,11.0,14.0,17.0,15.0,8.0,12.0,17.0,11.0,13.0,16.0,14.0,10.0,16.0,17.0,11.0,15.0,13.0,12.0,16.0,13.0,11.0,14.0,15.0,17.0,18.0,17.0,11.0,7.0,12.0,11.0,11.0,11.0,15.0,18.0,14.0,9.0,9.0,10.0,9.0,15.0,19.0,17.0,17.0,20.0,19.0,17.0,15.0,15.0,17.0,16.0,13.0,8.0,5.0,10.0,15.0,16.0,8.0,5.0,16.0,25.0,28.0,31.0,18.0,8.0,16.0,22.0
EPA007,2019-07-27 08:00:00,15.0,18.0,19.0,18.0,15.0,12.0,10.0,13.0,15.0,16.0,14.0,10.0,10.0,8.0,6.0,8.0,9.0,9.0,12.0,15.0,13.0,9.0,10.0,9.0,13.0,15.0,13.0,12.0,10.0,13.0,16.0,16.0,9.0,4.0,6.0,5.0,6.0,10.0,12.0,9.0,11.0,12.0,10.0,12.0,13.0,13.0,12.0,10.0,11.0,15.0,19.0,15.0,11.0,10.0,13.0,12.0,9.0,5.0,8.0,9.0,14.0,17.0,13.0,9.0,7.0,7.0,6.0,11.0,16.0,12.0,12.0,15.0
EPA008,2019-07-27 08:00:00,12.0,13.0,17.0,22.0,21.0,19.0,16.0,18.0,16.0,11.0,10.0,10.0,10.0,10.0,13.0,13.0,12.0,10.0,9.0,10.0,9.0,8.0,10.0,12.0,13.0,13.0,13.0,15.0,14.0,12.0,11.0,11.0,12.0,7.0,5.0,6.0,5.0,3.0,1.0,3.0,9.0,11.0,11.0,10.0,10.0,10.0,9.0,11.0,15.0,19.0,17.0,13.0,11.0,13.0,16.0,14.0,11.0,9.0,8.0,8.0,6.0,5.0,8.0,8.0,5.0,9.0,15.0,15.0,13.0,8.0,9.0,10.0
EPA009,2019-07-27 08:00:00,8.0,13.0,8.0,3.0,8.0,9.0,8.0,8.0,10.0,10.0,8.0,6.0,4.0,5.0,5.0,6.0,7.0,8.0,6.0,3.0,6.0,9.0,10.0,7.0,5.0,9.0,9.0,7.0,4.0,3.0,3.0,3.0,5.0,2.0,2.0,4.0,3.0,5.0,4.0,2.0,5.0,8.0,7.0,3.0,6.0,8.0,8.0,7.0,5.0,8.0,9.0,6.0,4.0,15.5,27.0,18.0,9.0,11.0,9.0,8.0,7.0,7.0,10.0,15.0,20.0,19.0,17.0,15.0,15.0,19.0,19.0,22.0
EPA010,2019-07-27 08:00:00,12.0,13.0,13.0,14.0,12.0,7.0,9.0,12.0,10.0,7.0,6.0,7.0,7.0,12.0,13.0,12.0,10.0,8.0,11.0,10.0,11.0,12.0,12.0,13.0,16.0,12.0,6.0,7.0,8.0,7.0,7.0,7.0,12.0,12.0,9.0,8.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,8.0,11.0,9.0,9.0,12.0,9.0,8.0,12.0,11.0,9.0,12.0,11.0,10.0,7.0,6.0,7.0,7.0,4.0,7.0,5.0,7.0,12.0,7.0,9.0,12.0,11.0,13.0,14.0
