SITE ID,datetime,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30,t+31,t+32,t+33,t+34,t+35,t+36,t+37,t+38,t+39,t+40,t+41,t+42,t+43,t+44,t+45,t+46,t+47,t+48,t+49,t+50,t+51,t+52,t+53,t+54,t+55,t+56,t+57,t+58,t+59,t+60,t+61,t+62,t+63,t+64,t+65,t+66,t+67,t+68,t+69,t+70,t+71,t+72
EPA001,2019-02-26 08:00:00,12.0,13.0,13.0,12.5,12.0,12.0,12.0,14.0,13.0,12.0,13.0,14.0,14.0,15.0,15.0,15.0,15.0,14.0,16.0,18.0,20.0,21.0,20.0,20.0,21.0,22.0,25.0,25.0,25.0,25.0,27.0,28.0,28.0,25.0,25.0,26.0,25.0,26.0,26.0,24.0,25.0,26.0,18.0,9.0,9.0,7.0,6.0,9.0,6.0,8.0,7.0,6.0,4.0,7.0,9.0,10.0,11.0,12.0,11.0,11.0,11.0,10.0,10.0,9.96,9.92,9.88,9.84,9.8,9.76,9.72,9.68,9.64
EPA002,2019-02-26 08:00:00,13.0,14.5,16.0,17.0,11.0,8.0,8.0,8.0,12.0,10.0,10.0,11.0,9.0,10.0,12.0,15.0,17.0,17.0,19.0,19.0,20.0,22.0,22.0,26.0,32.0,35.0,39.0,45.0,51.0,53.0,53.0,50.0,42.0,35.0,33.0,33.0,35.0,35.0,34.0,35.0,35.0,32.0,26.0,18.0,12.0,4.0,4.0,9.0,9.0,8.0,5.0,2.0,3.0,7.0,9.0,11.0,10.0,12.0,12.0,10.0,11.0,11.0,9.0,8.96,8.92,8.88,8.84,8.8,8.76,8.72,8.68,8.64
EPA003,2019-02-26 08:00:00,11.0,12.0,14.0,14.0,14.0,13.0,12.0,12.0,13.0,14.0,11.0,12.0,14.0,12.0,14.0,13.0,13.0,15.0,14.0,15.0,20.0,25.0,24.0,23.0,24.0,27.0,27.0,27.0,28.0,26.0,25.0,26.0,27.0,28.0,28.0,29.0,32.0,32.0,33.0,33.0,26.0,20.0,19.0,14.0,11.0,11.0,7.0,9.0,11.0,10.0,7.0,6.0,9.0,13.0,11.0,10.0,10.0,11.0,14.0,15.0,14.0,13.0,13.0,12.96,12.92,12.88,12.84,12.8,12.76,12.72,12.68,12.64
EPA004,2019-02-26 08:00:00,9.0,11.0,13.0,17.0,17.0,9.0,8.0,13.0,13.0,11.0,8.0,11.0,13.0,13.0,13.0,11.0,7.0,10.0,15.0,17.0,20.0,21.0,19.0,23.0,34.0,38.0,41.0,46.0,46.0,41.0,37.0,31.0,30.0,32.0,35.0,26.0,24.0,32.0,28.0,29.0,32.0,28.0,28.0,25.0,17.0,11.0,10.0,8.0,8.0,11.0,10.0,5.0,3.0,3.0,10.0,11.0,9.0,14.0,14.0,9.0,6.0,8.0,10.0,9.92,9.84,9.76,9.68,9.6,9.52,9.44,9.36,9.28
EPA005,2019-02-26 08:00:00,17.0,19.0,18.0,17.0,17.0,17.5,18.0,20.0,19.0,16.0,16.0,18.0,17.0,16.0,13.0,16.0,20.0,21.0,26.0,29.0,26.0,26.0,31.0,35.0,44.0,54.0,56.0,53.0,50.0,47.0,47.0,49.0,45.0,43.0,51.0,47.0,36.0,38.0,39.0,34.0,34.0,39.0,34.0,26.0,20.0,21.0,21.0,15.0,17.0,18.0,13.0,7.0,3.0,3.0,7.0,9.0,16.0,19.0,15.0,14.0,10.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
EPA006,2019-02-26 08:00:00,16.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,16.0,14.0,12.0,13.0,14.0,16.0,17.0,17.0,16.0,18.0,20.0,23.0,25.0,24.0,23.0,31.0,39.0,50.0,56.0,52.0,52.0,47.0,42.0,46.0,43.0,47.0,55.0,49.0,44.0,44.0,41.0,35.0,33.0,33.0,28.0,19.0,17.0,15.0,16.0,15.0,12.0,10.0,8.0,4.0,4.0,9.0,11.0,15.0,17.0,15.0,11.0,9.0,9.0,11.0,10.0,9.96,9.92,9.88,9.84,9.8,9.76,9.72,9.68,9.64
EPA007,2019-02-26 08:00:00,11.0,12.0,14.0,11.0,12.0,14.0,10.0,12.0,16.0,13.0,11.0,10.0,9.0,15.0,20.0,18.0,19.0,21.0,26.0,27.0,25.0,24.0,28.0,33.0,34.0,36.0,43.0,45.0,44.0,48.0,46.0,41.0,36.0,35.0,28.0,24.0,28.0,30.0,33.0,33.0,35.0,30.0,17.0,14.0,14.0,17.0,17.0,12.0,8.0,8.0,9.0,8.0,3.0,2.0,7.0,10.0,10.0,10.0,11.0,9.0,9.0,8.0,9.0,9.04,9.08,9.12,9.16,9.2,9.24,9.28,9.32,9.36
EPA008,2019-02-26 08:00:00,18.0,16.0,14.0,12.0,16.0,24.0,25.0,24.0,22.0,20.0,18.0,19.0,20.0,19.0,26.0,30.0,26.0,28.0,32.0,28.0,28.0,29.0,31.0,36.0,40.0,47.0,54.0,51.0,45.0,45.0,48.0,52.0,47.0,37.0,36.0,34.0,30.0,28.0,31.0,35.0,33.0,27.0,25.0,22.0,17.0,16.0,19.0,15.0,11.0,14.0,13.0,10.0,9.0,7.0,8.0,13.0,15.0,13.0,15.0,12.0,11.0,13.0,15.0,15.04,15.08,15.12,15.16,15.2,15.24,15.28,15.32,15.36
EPA009,2019-02-26 08:00:00,11.0,11.0,10.0,12.0,14.0,13.0,14.0,14.0,8.0,5.0,7.0,9.0,14.0,18.0,19.0,16.0,16.0,16.0,18.0,22.0,22.0,21.0,19.0,18.0,22.0,25.0,24.0,29.0,34.0,30.0,27.0,29.0,32.0,27.0,19.0,18.0,22.0,25.0,28.0,29.0,24.0,17.0,12.0,10.0,8.0,7.0,9.0,12.0,11.0,9.0,8.0,6.0,4.0,5.0,8.0,7.0,8.0,13.0,12.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
EPA010,2019-02-26 08:00:00,9.0,7.0,9.0,10.0,10.0,12.0,17.0,16.0,15.0,21.0,20.0,14.0,16.0,13.0,12.0,17.0,20.0,19.0,21.0,21.0,19.0,22.0,24.0,27.0,29.0,25.0,27.0,30.0,26.0,26.0,26.0,26.0,26.0,28.0,26.0,27.0,21.0,18.0,24.0,22.0,16.0,18.0,17.0,12.0,7.0,7.0,6.0,5.0,9.0,8.0,6.0,5.0,3.0,8.0,10.0,9.0,12.0,12.0,10.0,8.0,7.0,11.0,10.0,9.96,9.92,9.88,9.84,9.8,9.76,9.72,9.68,9.64
EPA011,2019-02-26 08:00:00,10.0,6.0,6.0,9.0,15.0,22.0,24.0,16.0,12.0,12.0,17.0,19.0,20.0,19.0,20.0,16.0,25.0,23.0,21.0,22.0,26.0,29.0,22.0,26.0,36.0,42.0,35.0,37.0,30.0,28.0,32.0,36.0,41.0,30.0,29.0,29.0,34.0,35.0,37.0,27.0,30.0,23.0,27.0,23.0,20.0,24.0,13.0,10.0,3.0,15.0,23.0,16.0,13.0,7.0,7.0,14.0,22.0,27.0,24.0,21.0,17.0,21.0,15.0,15.32,15.64,15.96,16.28,16.6,16.92,17.24,17.56,17.88
EPA012,2019-02-26 08:00:00,23.0,12.0,17.0,16.0,19.0,13.0,19.0,19.0,30.0,22.0,14.0,12.0,12.0,18.0,14.0,16.0,20.0,21.0,21.0,17.0,20.0,19.0,22.0,28.0,34.0,39.0,44.0,46.0,51.0,57.0,58.0,60.0,51.0,56.0,51.0,43.0,35.0,28.0,41.0,41.0,47.0,32.0,28.0,23.0,19.0,17.0,3.0,7.0,9.0,16.0,14.0,7.0,1.0,2.0,3.0,11.0,13.0,14.0,8.0,10.0,13.0,14.0,13.0,12.76,12.52,12.28,12.04,11.8,11.56,11.32,11.08,10.84
EPA013,2019-02-26 08:00:00,8.0,8.0,18.0,14.33333333,10.66666667,7.0,6.0,8.0,20.0,17.0,19.0,16.0,20.0,21.0,18.0,17.0,14.0,16.0,17.0,22.0,27.0,21.0,27.0,22.0,36.0,32.0,48.0,42.0,47.0,42.0,51.0,57.0,52.0,47.0,41.0,39.0,37.0,25.0,29.0,20.0,30.0,21.0,18.0,15.0,14.0,11.0,11.0,17.0,16.0,13.0,4.0,6.0,6.0,4.0,6.0,9.0,12.0,22.0,12.0,13.0,1.0,9.0,10.0,10.04,10.08,10.12,10.16,10.2,10.24,10.28,10.32,10.36
EPA014,2019-02-26 08:00:00,15.0,14.0,12.5,11.0,11.0,10.0,13.0,15.0,16.0,15.0,9.0,12.0,16.0,15.0,19.0,14.0,17.0,13.0,20.0,23.0,20.0,22.0,28.0,40.0,48.0,52.0,60.0,58.5,57.0,54.0,53.0,44.0,41.0,41.0,34.0,30.0,32.0,35.0,32.0,30.0,29.0,31.0,23.0,19.0,16.0,10.0,14.0,13.0,15.0,13.0,9.0,5.0,4.0,6.0,10.0,15.0,16.0,11.0,16.0,10.0,12.0,12.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
EPA015,2019-02-26 08:00:00,20.0,14.0,18.0,18.0,18.0,17.42857143,16.85714286,16.28571429,15.71428571,15.14285714,14.57142857,14.0,12.0,19.0,15.0,18.0,19.0,22.0,19.0,17.0,17.0,25.0,23.0,31.0,27.0,31.0,41.0,56.0,72.0,72.0,66.0,58.0,49.0,43.0,43.0,39.0,34.0,24.0,27.0,28.0,28.0,26.0,32.0,33.0,29.0,16.0,10.0,8.0,12.0,12.0,10.0,9.0,8.0,5.0,9.0,9.0,14.0,11.0,15.0,11.0,13.0,14.0,15.0,14.84,14.68,14.52,14.36,14.2,14.04,13.88,13.72,13.56
EPA017,2019-02-26 08:00:00,23.0,12.0,12.0,10.0,13.0,12.0,13.0,10.0,10.0,10.0,15.0,17.0,14.0,22.0,20.0,22.0,18.0,22.0,25.0,25.0,25.0,22.0,28.0,29.0,36.0,39.0,42.0,36.0,35.0,32.0,42.0,41.0,42.0,35.0,31.0,32.0,31.0,35.0,35.0,33.0,34.0,33.0,32.0,21.0,14.0,13.0,17.0,14.0,16.0,15.0,18.0,16.0,9.0,8.0,4.0,7.0,9.0,15.0,20.0,15.0,9.0,5.0,7.0,7.16,7.32,7.48,7.64,7.8,7.96,8.12,8.28,8.44
EPA018,2019-02-26 08:00:00,9.0,12.0,10.0,20.0,21.0,23.0,17.0,15.0,19.0,22.0,20.0,17.0,11.0,13.0,15.0,23.0,20.0,31.0,25.0,35.0,25.0,30.0,27.0,32.0,32.0,32.0,27.0,26.0,25.0,24.0,23.0,22.0,21.0,20.0,23.0,27.0,34.0,40.0,26.0,25.0,17.0,23.0,16.0,14.0,9.0,16.0,14.0,14.0,8.0,7.0,10.0,6.0,4.0,6.0,9.0,13.0,13.0,13.0,11.0,10.0,12.0,12.0,6.0,6.16,6.32,6.48,6.64,6.8,6.96,7.12,7.28,7.44
EPA019,2019-02-26 08:00:00,18.0,19.0,20.0,16.0,16.0,25.0,19.0,15.0,15.0,16.0,15.0,14.0,26.0,23.0,18.0,19.0,33.0,27.0,32.0,29.0,39.0,42.0,34.0,33.0,36.0,33.0,25.0,29.0,38.0,49.0,15.0,11.0,18.0,23.0,42.0,44.0,33.0,29.0,26.0,24.0,20.0,25.0,11.0,19.0,12.0,23.0,10.0,8.0,6.0,6.0,10.0,7.0,5.0,14.0,15.0,15.0,17.0,14.0,12.0,11.0,17.0,20.0,19.0,19.04,19.08,19.12,19.16,19.2,19.24,19.28,19.32,19.36
EPA020,2019-02-26 08:00:00,6.0,12.0,18.0,21.0,26.0,21.0,18.0,13.0,14.0,21.0,17.0,25.0,21.0,30.0,19.0,19.0,20.0,16.0,13.0,11.0,25.0,26.0,33.0,37.0,44.0,52.0,45.0,49.0,37.0,41.0,36.0,32.0,28.0,28.0,11.0,26.0,25.0,35.0,41.0,45.0,46.0,35.0,32.0,19.0,26.0,24.0,29.0,20.0,12.0,8.0,8.0,13.0,12.0,12.0,16.0,16.0,16.0,20.0,24.0,21.0,11.0,8.0,6.0,5.88,5.76,5.64,5.52,5.4,5.28,5.16,5.04,4.92
EPA021,2019-02-26 08:00:00,20.0,28.0,22.0,15.0,8.0,15.0,17.0,24.0,20.0,22.0,20.0,24.0,16.0,12.0,7.0,12.0,14.0,19.0,16.0,16.0,16.0,17.0,28.0,23.0,35.0,29.0,46.0,43.0,42.0,32.0,30.0,35.0,34.0,39.0,39.0,46.0,42.0,36.0,39.0,42.0,49.0,45.0,35.0,33.0,24.0,26.0,20.0,27.0,24.0,27.0,21.0,14.0,3.0,1.0,7.0,12.0,12.0,13.0,14.0,15.0,12.0,9.0,14.0,14.24,14.48,14.72,14.96,15.2,15.44,15.68,15.92,16.16
EPA022,2019-02-26 08:00:00,11.0,13.0,14.0,15.0,17.0,17.0,17.0,14.0,17.0,19.0,17.0,19.0,19.0,19.0,17.0,19.0,25.0,27.0,22.0,24.0,30.0,30.0,31.0,37.0,39.0,38.0,42.0,42.0,33.0,28.0,20.0,13.0,14.0,17.0,28.0,31.0,33.0,40.0,39.0,39.0,43.0,37.0,25.0,20.0,21.0,19.0,13.0,12.0,12.0,13.0,13.0,12.0,10.0,13.0,12.0,11.0,14.0,14.0,19.0,21.0,16.0,16.0,17.0,16.84,16.68,16.52,16.36,16.2,16.04,15.88,15.72,15.56
EPA023,2019-02-26 08:00:00,15.0,17.0,16.0,19.0,18.0,12.0,13.0,14.0,14.0,14.0,13.0,18.0,19.0,18.0,18.0,18.0,15.0,15.0,18.0,19.0,24.0,23.0,19.0,26.0,36.0,41.0,41.0,33.0,26.0,25.0,26.0,31.0,29.0,26.0,26.0,26.0,26.0,25.0,27.0,29.0,19.0,15.0,22.0,27.0,29.0,28.0,28.0,29.0,26.0,22.0,22.0,16.0,11.0,11.0,10.0,9.0,9.0,11.0,16.0,18.0,14.0,12.0,12.0,11.92,11.84,11.76,11.68,11.6,11.52,11.44,11.36,11.28
EPA024,2019-02-26 08:00:00,16.0,17.0,22.0,24.0,24.0,23.0,22.0,18.0,21.0,25.0,24.0,20.0,21.0,25.0,24.0,23.0,24.0,24.0,26.0,29.0,34.0,34.0,29.0,33.0,44.0,51.0,52.0,47.0,38.0,31.0,24.0,20.0,19.0,18.0,23.0,31.0,38.0,41.0,39.0,44.0,48.0,47.0,37.0,28.0,30.0,29.0,28.0,32.0,26.0,20.0,18.0,14.0,11.0,15.0,18.0,19.0,21.0,22.0,21.0,21.0,19.0,18.0,20.0,19.84,19.68,19.52,19.36,19.2,19.04,18.88,18.72,18.56
EPA025,2019-02-26 08:00:00,16.0,19.5,23.0,19.0,17.0,16.0,19.0,21.0,17.0,16.0,20.0,23.0,19.0,19.0,20.0,22.0,22.0,23.0,25.0,25.0,26.0,27.0,29.0,28.0,36.0,43.0,39.0,34.0,31.0,26.0,19.0,15.0,15.0,29.0,35.0,32.0,27.0,24.0,27.0,29.0,29.0,24.0,27.0,28.0,28.0,26.0,24.0,28.0,24.0,19.0,20.0,15.0,10.0,12.0,13.0,13.0,15.0,15.0,17.0,16.0,15.0,15.0,10.0,9.92,9.84,9.76,9.68,9.6,9.52,9.44,9.36,9.28
EPA026,2019-02-26 08:00:00,15.0,15.0,17.0,18.0,19.0,19.0,21.0,24.0,21.0,17.0,17.0,22.0,23.0,21.0,22.0,21.0,25.0,27.0,24.0,28.0,33.0,32.0,33.0,36.0,41.0,42.0,36.0,33.0,34.0,29.0,22.0,18.0,20.0,28.0,29.0,24.0,22.0,20.0,22.0,23.0,24.0,27.0,30.0,34.0,36.0,35.0,37.0,36.0,38.0,34.0,27.0,25.0,21.0,16.0,12.0,13.0,15.0,17.0,19.0,21.0,20.0,20.0,19.0,18.88,18.76,18.64,18.52,18.4,18.28,18.16,18.04,17.92
EPA027,2019-02-26 08:00:00,13.0,14.0,15.0,17.0,17.0,31.0,39.0,30.0,28.0,26.0,25.0,28.0,29.0,32.0,36.0,34.0,31.0,36.0,40.0,31.0,28.0,27.0,25.0,33.0,34.0,29.0,38.0,39.0,27.0,29.0,29.0,25.0,19.0,17.0,22.0,19.0,18.0,16.0,16.0,26.0,31.0,29.0,31.0,36.0,38.0,29.0,25.0,33.0,29.0,30.0,37.0,37.0,36.0,32.0,26.0,19.0,18.0,21.0,16.0,17.0,25.0,21.0,13.0,12.88,12.76,12.64,12.52,12.4,12.28,12.16,12.04,11.92
EPA028,2019-02-26 08:00:00,28.36842105,29.94736842,31.52631579,33.10526316,34.68421053,36.26315789,37.84210526,39.42105263,41.0,37.0,34.0,45.0,40.0,41.0,36.0,40.0,41.0,36.0,35.0,41.0,42.0,44.0,40.0,33.0,32.5,32.0,31.5,31.0,30.5,30.0,29.5,29.0,28.5,28.0,27.5,27.0,26.5,26.0,25.5,25.0,27.0,39.0,44.0,50.0,29.0,28.0,21.0,32.0,26.0,35.0,30.0,35.0,25.0,26.0,29.0,25.0,19.0,6.0,10.0,23.0,23.0,16.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
EPA029,2019-02-26 08:00:00,24.0,23.66666667,23.33333333,23.0,26.0,27.0,29.0,28.0,21.0,14.0,12.0,15.0,19.0,24.0,26.0,26.0,33.0,41.0,40.0,39.0,35.0,37.0,41.0,35.0,31.0,29.0,28.0,23.0,36.0,49.0,30.0,16.0,21.0,19.0,21.0,22.0,26.0,29.0,27.0,24.0,24.0,29.0,38.0,41.0,33.0,37.0,40.0,38.0,41.0,39.0,29.0,16.0,19.0,23.0,17.0,17.0,17.0,17.0,22.0,23.0,22.0,17.0,15.0,15.16,15.32,15.48,15.64,15.8,15.96,16.12,16.28,16.44
EPA030,2019-02-26 08:00:00,16.0,19.0,14.0,10.0,18.0,29.0,31.0,24.0,24.0,23.0,23.0,23.0,28.0,28.0,25.0,21.0,19.0,19.0,24.0,22.0,29.0,23.0,29.0,27.0,35.0,40.0,33.0,33.0,29.0,37.0,31.0,28.0,21.0,21.0,12.0,21.0,26.0,29.0,35.0,27.0,32.0,14.0,19.0,19.0,30.0,35.0,37.0,44.0,44.0,53.0,38.0,31.0,21.0,23.0,30.0,28.0,29.0,20.0,23.0,14.0,18.0,14.0,19.0,19.12,19.24,19.36,19.48,19.6,19.72,19.84,19.96,20.08
EPA031,2019-02-26 08:00:00,22.0,20.0,27.0,23.0,27.0,31.0,35.0,39.0,37.0,36.0,35.0,28.0,25.0,23.0,28.0,38.0,41.0,45.0,38.0,39.0,41.0,35.0,34.0,38.0,43.0,37.0,30.0,31.0,29.0,25.0,25.0,21.0,26.0,20.0,24.0,19.0,22.0,24.0,25.0,27.0,23.0,23.0,33.0,40.0,45.0,42.0,42.0,45.0,46.0,45.0,40.0,36.0,26.0,34.0,21.0,28.0,16.0,18.0,11.0,13.0,18.0,18.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
EPA032,2019-02-26 08:00:00,22.0,25.0,28.0,30.0,31.0,33.0,22.0,29.0,24.0,33.0,20.0,23.0,18.0,27.0,25.0,33.0,31.0,39.0,37.0,42.0,40.0,45.0,41.0,40.0,38.0,36.0,37.0,28.0,24.0,20.0,22.0,19.0,20.0,22.0,25.0,21.0,25.0,30.0,31.0,30.0,28.0,31.0,39.0,42.0,44.0,44.0,40.0,47.0,40.0,39.0,34.0,25.0,31.0,25.0,27.0,20.0,17.0,21.0,22.0,27.0,25.0,22.0,14.0,14.2,14.4,14.6,14.8,15.0,15.2,15.4,15.6,15.8
EPA033,2019-02-26 08:00:00,29.0,29.5,30.0,23.0,28.0,32.0,39.0,40.0,40.0,30.0,27.0,19.0,24.0,27.0,25.0,34.0,32.0,32.0,28.0,32.0,46.0,42.0,38.0,31.0,37.0,38.0,39.0,29.0,25.0,20.0,23.0,25.0,24.0,20.0,16.0,16.0,19.0,27.0,25.0,25.0,15.0,25.0,28.0,34.0,30.0,32.0,38.0,41.0,43.0,48.0,45.0,37.0,25.0,25.0,23.0,24.0,20.0,22.0,15.0,20.0,18.0,24.0,20.0,19.96,19.92,19.88,19.84,19.8,19.76,19.72,19.68,19.64
EPA034,2019-02-26 08:00:00,18.0,17.0,18.0,27.0,34.0,29.0,28.0,27.0,21.0,15.0,15.0,20.0,21.0,21.0,23.0,22.0,24.0,32.0,41.0,43.0,48.0,50.0,41.0,38.0,42.0,45.0,38.0,25.0,22.0,16.0,13.0,14.0,16.0,19.0,18.0,23.0,27.0,25.0,26.0,27.0,33.0,42.0,42.0,40.0,43.0,43.0,47.0,50.0,44.0,29.0,21.0,23.0,24.0,25.0,26.0,24.0,23.0,21.0,18.0,20.0,19.0,17.0,16.0,16.08,16.16,16.24,16.32,16.4,16.48,16.56,16.64,16.72
EPA035,2019-02-26 08:00:00,19.0,24.0,24.0,25.0,33.0,34.0,37.0,30.0,33.0,25.0,22.0,18.0,19.0,21.0,16.0,24.0,26.0,32.0,34.0,43.0,45.0,43.0,39.0,42.0,37.0,32.0,31.0,31.0,30.0,20.0,22.0,19.0,27.0,28.0,31.0,31.0,35.0,39.0,36.0,33.0,29.0,33.0,34.0,46.0,46.0,49.0,43.0,49.0,43.0,35.0,28.0,23.0,28.0,23.0,28.0,27.0,28.0,24.0,40.0,37.0,42.0,17.0,20.0,19.92,19.84,19.76,19.68,19.6,19.52,19.44,19.36,19.28
EPA036,2019-02-26 08:00:00,37.0,39.0,42.0,43.0,42.0,41.0,38.0,40.0,45.0,46.0,37.0,30.0,28.0,25.0,25.0,31.0,33.0,33.0,41.0,42.0,38.0,43.0,48.0,49.0,47.0,49.0,51.0,46.5,42.0,40.0,34.0,29.0,26.0,23.0,21.0,19.0,21.0,21.0,21.0,22.0,26.0,26.0,26.0,28.0,29.0,30.0,32.0,37.0,38.0,27.0,31.0,41.0,33.0,29.0,25.0,26.0,26.0,21.0,18.0,21.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
EPA037,2019-02-26 08:00:00,35.0,38.0,41.0,57.0,42.0,45.0,58.0,70.0,68.0,57.0,52.0,35.0,25.0,18.0,38.0,54.0,53.0,44.0,22.0,26.0,28.0,48.0,49.0,52.0,51.0,52.0,59.0,51.0,51.0,48.0,48.0,42.0,29.0,29.0,36.0,45.0,36.0,33.0,29.0,46.0,52.0,49.0,35.0,35.0,36.0,46.0,45.0,57.0,59.0,54.0,53.0,49.0,53.0,45.0,45.0,35.0,36.0,29.0,36.0,34.0,29.0,28.25925926,27.51851852,26.77777778,26.03703704,25.2962963,24.55555556,23.81481481,23.07407407,22.33333333,21.59259259,20.85185185
EPA038,2019-02-26 08:00:00,29.0,37.0,33.0,39.0,41.0,45.0,49.0,43.0,38.0,33.0,33.0,30.0,33.0,30.0,28.0,29.0,38.0,42.0,60.0,66.0,66.0,72.0,69.0,56.0,59.0,59.0,61.0,40.0,37.0,33.0,28.0,30.0,32.0,32.0,37.0,39.0,42.0,45.0,37.0,43.0,38.0,42.0,50.0,57.0,66.0,60.0,63.0,65.0,55.0,48.0,42.0,42.0,42.0,36.0,28.0,33.0,37.0,35.0,31.0,33.0,31.0,35.0,35.0,35.16,35.32,35.48,35.64,35.8,35.96,36.12,36.28,36.44
EPA039,2019-02-26 08:00:00,27.0,27.0,32.0,40.0,45.0,45.0,44.0,43.0,47.0,41.0,38.0,34.0,33.0,30.0,28.0,26.0,30.0,31.0,34.0,38.0,50.0,55.0,64.0,66.0,68.0,62.0,58.5,55.0,54.0,53.0,38.0,39.0,34.0,33.0,31.0,30.0,35.0,33.0,43.0,33.0,34.0,39.0,48.0,54.0,56.0,65.0,68.0,68.0,65.0,55.0,44.0,40.0,38.0,38.0,31.0,29.0,30.0,30.0,33.0,26.0,22.0,22.0,26.0,26.04,26.08,26.12,26.16,26.2,26.24,26.28,26.32,26.36
EPA040,2019-02-26 08:00:00,43.0,38.0,40.0,28.0,29.0,23.0,25.0,20.0,25.0,36.0,39.0,27.0,18.0,15.0,20.0,18.0,17.0,28.0,26.0,36.0,33.0,55.0,59.0,74.0,62.0,62.0,54.0,54.0,50.5,47.0,38.0,26.0,25.0,21.0,33.0,27.0,35.0,30.0,35.0,37.0,37.0,36.0,37.0,39.0,44.0,56.0,64.0,74.0,61.0,49.0,42.0,41.0,33.0,15.0,21.0,19.0,26.0,12.0,22.0,15.0,23.0,17.0,15.0,15.12,15.24,15.36,15.48,15.6,15.72,15.84,15.96,16.08
EPA041,2019-02-26 08:00:00,18.0,16.0,18.0,21.0,26.0,43.0,60.0,30.0,29.0,26.0,22.0,22.0,23.0,22.0,19.0,14.0,23.0,35.0,37.0,41.0,45.0,52.0,57.0,66.0,67.0,51.0,43.0,35.0,29.0,27.0,22.0,16.0,17.0,24.0,28.0,32.0,36.0,44.0,51.0,51.0,52.0,48.0,50.0,54.0,51.0,51.0,46.0,35.0,32.0,36.0,27.0,18.0,20.0,19.0,17.0,19.0,19.0,15.0,18.0,22.0,21.0,26.0,27.0,26.88,26.76,26.64,26.52,26.4,26.28,26.16,26.04,25.92
EPA042,2019-02-26 08:00:00,31.0,39.0,49.0,51.0,42.0,38.0,46.5,55.0,48.0,40.0,36.0,29.0,38.0,40.0,42.0,32.0,20.0,28.0,25.0,41.0,44.0,56.0,54.0,54.0,61.0,61.0,66.0,63.0,63.0,58.0,54.0,48.0,39.0,41.0,39.0,42.0,38.0,38.0,31.0,28.0,22.0,30.0,37.0,41.0,46.0,52.0,62.0,59.0,62.0,56.0,56.0,49.0,49.0,51.0,44.0,43.0,31.0,28.0,30.0,40.0,39.0,47.0,32.0,32.36,32.72,33.08,33.44,33.8,34.16,34.52,34.88,35.24
EPA043,2019-02-26 08:00:00,42.0,47.0,46.0,36.0,38.0,27.0,27.0,24.0,22.0,27.0,28.0,29.0,19.0,17.0,15.0,21.0,18.0,22.0,27.0,38.0,43.0,66.0,65.0,66.0,68.0,74.0,61.0,56.0,52.0,49.0,35.0,33.0,26.0,20.0,18.0,31.0,40.0,39.0,35.0,30.0,31.0,28.0,32.0,41.0,57.0,65.0,77.0,84.0,69.0,56.0,37.0,37.0,28.0,31.0,29.0,18.0,18.0,20.0,18.0,22.0,22.0,24.0,22.0,22.48,22.96,23.44,23.92,24.4,24.88,25.36,25.84,26.32
EPA044,2019-02-26 08:00:00,40.0,53.0,60.0,57.0,48.0,42.0,39.0,27.0,27.0,17.0,20.0,25.0,30.0,32.0,22.0,22.0,22.0,27.0,26.0,26.0,29.0,36.0,51.0,63.0,70.0,76.0,76.0,74.0,65.0,55.0,42.0,35.0,20.0,23.0,35.0,40.0,40.0,47.0,42.0,36.0,29.0,29.0,34.0,34.0,39.0,50.0,65.0,73.0,77.0,72.0,57.0,39.0,36.0,38.0,50.0,41.0,33.0,15.0,13.0,19.0,26.0,29.0,30.0,30.32,30.64,30.96,31.28,31.6,31.92,32.24,32.56,32.88
EPA045,2019-02-26 08:00:00,33.0,48.0,48.0,51.0,42.0,34.0,26.0,22.0,20.0,20.0,22.0,25.0,23.0,21.0,29.0,27.0,22.0,15.0,15.0,17.0,20.0,37.0,54.0,67.0,69.0,60.0,66.0,61.0,58.0,46.0,42.5,39.0,35.5,32.0,30.0,25.0,29.0,31.0,41.0,37.0,33.0,34.0,30.0,37.0,29.0,47.0,49.0,72.0,69.0,63.0,47.0,40.0,40.0,36.0,32.0,28.0,22.0,25.0,21.0,21.0,20.0,20.0,22.0,22.12,22.24,22.36,22.48,22.6,22.72,22.84,22.96,23.08
